COUNTYGEOID,C01,C02,C03,C04
02013,0.6040794221191567,-0.007464296393826504,-0.01157277018797885,-0.004718835100896249
02016,0.6040794221190595,-0.00746429639381254,-0.011572770187963587,-0.004718835100894449
02020,-0.39604306001840994,-0.009038641815125188,-0.005628930370311772,-0.003986797880902741
02050,0.6031933883380959,-0.006410822467458244,-0.00722925659296351,0.02039250414717542
02060,0.6040809999037398,-0.007455504855855742,-0.011536788239598377,-0.004511678615330995
02068,-0.39721473787455974,-0.01051311916972419,-0.007048644410212511,-0.005235648471871719
02070,0.6040794221191562,-0.007464296393826211,-0.011572770187979704,-0.004718835100893717
02090,-0.39604306001840994,-0.009038641815133414,-0.00562893037031687,-0.003986797880897684
02100,0.6040794221191562,-0.00746429639382634,-0.011572770187978525,-0.004718835100894763
02105,0.6040794221191562,-0.007464296393826342,-0.01157277018797863,-0.0047188351008959845
02110,0.602623734250461,-0.006138180188799243,-0.006094705974469065,0.026986636157136715
02122,-0.39604306001841005,-0.00903864181513339,-0.0056289303703163625,-0.0039867978809036125
02130,-0.39604306001841005,-0.009038641815133397,-0.005628930370316361,-0.003986797880903068
02150,0.6040794221191562,-0.007464296393826333,-0.011572770187978604,-0.004718835100896246
02158,0.6040794221191562,-0.007464296393826351,-0.011572770187978627,-0.004718835100896235
02164,0.6040794221191562,-0.007464296393826351,-0.011572770187978627,-0.004718835100896247
02170,0.6040794221191562,-0.007464296393826344,-0.011572770187978634,-0.004718835100896255
02180,0.6040794221191562,-0.007464296393826346,-0.011572770187978627,-0.004718835100896251
02185,0.6040794221191562,-0.00746429639382633,-0.011572770187978603,-0.004718835100896251
02188,-0.3960430600184101,-0.009038641815133433,-0.005628930370316378,-0.003986797880903166
02195,0.6040794221191562,-0.007464296393826356,-0.01157277018797858,-0.004718835100896226
02198,0.6040794221191562,-0.007464296393826353,-0.01157277018797859,-0.004718835100896206
02220,-0.39632494201273444,-0.009403130152825059,-0.005985665245883499,-0.004304288128880683
02230,0.6040794221191562,-0.007464296393826341,-0.011572770187978563,-0.0047188351008962326
02240,0.6040794221191562,-0.007464296393826355,-0.011572770187978544,-0.004718835100896216
02261,0.5976714780601232,-0.004745629886276164,-0.00023277510068967806,0.061289510163034
02275,0.6040794221191561,-0.0074642963938263435,-0.011572770187978558,-0.00471883510089622
02282,0.6040794221191561,-0.007464296393826343,-0.011572770187978561,-0.004718835100896204
02290,0.6040794221191561,-0.0074642963938263375,-0.011572770187978572,-0.0047188351008962005
01001,-0.3960430600184102,-0.00903864181513345,-0.00562893037031637,-0.003986797880903166
01003,-0.3960430600184102,-0.009038641815133438,-0.005628930370316348,-0.003986797880903168
01005,-0.3960430600184102,-0.009038641815133433,-0.005628930370316339,-0.003986797880903166
01007,-0.39624162851093586,-0.009290257124460709,-0.005748530304062903,-0.002398107351488967
01009,-0.39604306001847583,-0.009038641815207544,-0.005628930370383333,-0.003986797880959724
01011,0.6040794221191562,-0.007464296393826337,-0.011572770187978558,-0.004718835100896236
