COUNTYGEOID,000121142,000079061,000107051,000092875,001319773,N106,000156627,000075150,000463581,000062737,000075218,000067721,000110543,N420,N450,N458,000074873,000071556,N725,000100425,000127184,000108883,000079016,001330207
02013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7270051595022595,258.5969466235298,22480.86746433502,0.0,0.0,0.0,0.0,0.0,0.0,0.10447052295199905,0.0,0.0978654679961606
02050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256252926188297,-0.00022100507798749667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011866052456931888,0.0,-0.004136249968425575
02060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.004713746242643161
02068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03458489886857974,1.950307140157841,187.51679705476303,28.811475409836067,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02090,0.0,0.0,0.0,0.0,0.0,3095068.939407831,0.0,0.0,0.0,0.0,0.0,0.0,32.08684809230167,6589.853117874986,26555.635673584908,6152.432599740437,0.0,0.0,63375.925936399995,0.0,0.0,0.5357366612941906,0.0,0.5619147995655361
02100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6882136076284404,-0.0002886260346851636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007041977814833611,0.0,-0.0018471039935335587
02122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.6729762,3714.876151063001,0.0,0.0,0.0,120.00806980973596,0.0718827262612467,0.0,21.65300546448088,0.0,0.0,0.0,0.0,0.0,2.1041125096899775,0.0,2.035286316906213
02130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2351749595921333,-0.00026388666028357815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007373807226631123,0.0,0.05754538697618028
02150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16047607528495095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02188,0.0,0.0,0.0,0.0,0.0,37.64816671000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12587021016796024,887865.6099869619,30250.90662218132,473034.0170765027,0.0,0.0,0.0,0.0,0.0,-0.01022921325756097,0.0,-0.003943645962262246
02195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2059048421211127,-0.0003298583253544727,0.0,0.7978142076502733,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,0.014577913056657166
02275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
02290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.004713746242643161
01001,0.0,0.0,0.0,0.0,36201.207049699995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.916541868892498,1813.3354809019793,45.943989071038246,0.0,0.5857869585324496,0.0,0.0,0.0,-0.011997111132179645,0.0,0.3711163454494938
01003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041957978985088934,0.0,0.0,0.0,0.0,0.0,1.7589401480614002,0.0,1.7624592742137877,0.0,0.5854877617520021
01005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8368531975528284,0.0,1.0005620248048706
01007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
01009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
01011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003298583253544727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,-0.00471406198691556
01013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404875596324063,0.0,0.0,0.0,0.0,0.0,9.419740683424653,0.0,-0.011997111132179645,0.0,0.07686162823006396
01015,0.0,0.0,0.0,0.0,0.0,9.52543977,0.0,0.0,0.0,0.0,0.0,0.90718474,0.0,27.96430534500286,34.14969535204785,0.0,0.0,2.492338523200247,0.0,2.3843531724455227,3.17514659,4.825847057314468,689850.4918382001,4.088895747556141
01017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027582753166141012,0.003407731247123792,0.0,0.0,0.0,0.0,0.0,0.0,-0.011997111132179645,0.0,0.03405617722094523
