COUNTYGEOID,C01,C02,C03,C04,C05
20015,-49137.017932028124,-33906.26440096155,-10690.70184645649,-38718.278161752445,33836.92450085499
20017,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20019,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20021,-47520.85733621672,-34250.862737135845,-4796.833601799545,-6536.699960414022,-19157.06179691004
20023,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20025,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20027,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20029,-49249.85207610151,-33997.750332305426,-10768.836131518014,-40211.760909447854,33023.00628928666
20031,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20033,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20035,-49248.8565049928,-33986.72372405429,-10768.095796875623,-40210.87307931952,33019.95563951411
20037,-49249.85421780419,-33997.77441801885,-10768.837621728528,-40211.76344300904,33023.00696055089
20039,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20041,-49249.85254081791,-33997.75735787739,-10768.834175469772,-40211.73991303547,33023.02513707415
20043,-49249.854170076775,-33997.773999674115,-10768.837555219456,-40211.76297659998,33023.00732826825
20045,-49056.3309886793,-34017.05046426811,-10626.285166802883,-37391.28835505431,34575.869457114226
20047,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20049,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20051,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20053,-49235.52125495286,-34000.033088873344,-10653.325492942598,-40169.73078725461,33031.61563679401
20055,-47461.02334540481,-28227.176714616075,-7267.57795055433,-19757.89018170366,1251.840615065469
20057,-49249.83657569286,-33997.73934316865,-10768.860539086838,-40211.7196183632,33023.03784330068
20059,-49161.865530010895,-32989.92083587269,-10696.635130668943,-40147.8863829325,32711.931125237996
20061,-49249.85288778798,-33997.77452660844,-10768.829060583312,-40211.682493599415,33023.04200463854
20063,-47523.96099907895,-34245.30077876647,-6511.314816903746,-12963.431771842892,-9128.874461107065
20065,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20067,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20069,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20071,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20073,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20075,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20077,-49249.85420894753,-33997.774398519614,-10768.837636301869,-40211.763528406394,33023.0069011019
20079,-49249.8523341076,-33997.76633327016,-10768.83649955409,-40211.74654406583,33023.013373445276
20081,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20083,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20085,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20087,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20089,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20091,-49248.86970485217,-33989.50901125167,-10768.923646348572,-40211.377953458206,33023.30984070174
20093,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20095,-49249.85414981435,-33997.77379176533,-10768.837512953089,-40211.76268895617,33023.00755094006
20097,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20099,-49249.64943316629,-33997.37675115977,-10769.104477911707,-40211.243005639364,33023.37629737181
20101,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20103,-49249.850248967385,-33997.73376592476,-10768.82937598748,-40211.70731283257,33023.05041889947
20105,-49192.51533377685,-34006.860097012795,-10306.703570855607,-40043.665776485424,33057.396536877786
20107,-48224.34603753762,-22252.906804334456,-9929.074326838287,-39465.657974060414,29430.810813331136
20109,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20111,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20113,-49134.35583600936,-33998.439083196776,-10313.000203127714,-39371.035796327946,33399.177716879676
20115,-49249.85420725625,-33997.774381165604,-10768.837632773922,-40211.76350439694,33023.00691968819
20117,-49249.619343198676,-33995.084247289094,-10768.644827175278,-40211.592148606,33022.177491313014
20119,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20121,-49020.07130033629,-34034.17455053794,-8916.86265495971,-39538.108269488184,33160.83208714838
20123,-49249.85370469028,-33997.76922443305,-10768.836584447276,-40211.75637000939,33023.01244258533
20125,-49226.941018654914,-33996.42446592674,-10625.527304881183,-40089.39078262173,33072.03437897808
20127,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20129,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20131,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20133,-49246.907331609305,-33967.97058695004,-10765.228073550215,-40208.980415474354,33019.25034919014
20135,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20137,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20139,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20141,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20143,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20145,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20147,-47536.84775659006,-34255.24982196335,-5691.911411244745,-9972.91175682849,-13789.374623536176
20149,-48591.73773848871,-26458.191084830763,-10225.74340674725,-39679.66188154565,30696.645518109723
20151,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20153,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20155,-49249.851484963714,-33997.76737884397,-10768.840477639344,-40211.75414505985,33023.01369165272
20157,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20159,-46882.4461095217,-34332.37372263211,-5285.9501072227295,-4165.165984271924,-22692.601928128344
20161,-49249.85420563939,-33997.77436457532,-10768.837629401243,-40211.76348144413,33023.006937456485
20163,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20165,-49223.79646815198,-34001.90341299941,-10558.820090458938,-40135.371249286516,33038.63531975588
20167,-44070.330204438134,-34767.68091830272,3973.5849191405464,48918.65422190986,-104965.39452353246
20169,-49231.01315205975,-33823.48558919288,-10767.288546567117,-40208.098685838886,33025.69686412858
20171,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20173,-19315.561741287245,-34983.00936744849,-25457.287822751226,-4209.110353443238,-10047.896486884854
20175,-47793.53447744486,-34183.43796077841,-8859.674736386452,-23520.405387527207,7294.703531569224
20177,-49112.951158396616,-32442.709273585686,-10661.069133836252,-40116.824532405895,32560.549182735882
20179,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20181,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20183,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20185,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20187,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20189,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20191,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20193,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20195,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20197,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20199,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20201,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20203,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20205,-40992.16772481488,-35299.43588854231,55791.09757576207,-15137.693671638519,38545.59732548119
20207,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
20209,-46899.488578833065,-32479.863683821823,3659.7543607553494,71451.62216052237,105255.53683340062
21001,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21003,-49249.27530135117,-33997.98053673372,-10761.49357122557,-40132.13120327355,33045.21758933418
21005,-49248.456396671434,-33984.802879054696,-10768.753561591053,-40211.78006351486,33023.07835127271
21007,-33396.33109458187,-36485.743304425974,44024.73096475738,268795.5392827196,-445851.2686700559
21009,-48738.151856311066,-29249.3518749229,-10737.983184349901,-40217.04749828559,33050.193299472805
21011,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21013,-49249.84208391357,-33997.65000521371,-10768.812349523678,-40211.59139965232,33023.14006310168
21015,-34967.82984822488,-5841.26102108558,82405.20255665154,-5731.157138954955,34796.4954991642
21017,-49249.84892158387,-33997.721511280426,-10768.826451824334,-40211.68565057499,33023.06513560762
21019,-49235.46286853648,-33990.89044013279,-10796.13202566627,-40088.286566947325,32908.35422976563
21021,-33179.32239136831,-30579.527845599117,-22813.761656499417,-38975.34150971451,32936.12815926614
21023,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21025,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21027,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21029,-49235.318254201455,-34000.07943774692,-10651.743462986637,-40168.06800393295,33031.82196567704
21031,-49247.37804274345,-33997.914913522465,-10770.732573839538,-40211.41628298371,33023.106075550975
21033,-49249.85402741279,-33997.77253582639,-10768.83725762973,-40211.76095135296,33023.008896059575
21035,-49138.62788797126,-32965.40608764128,-10762.150164155682,-40213.426612981355,33028.67897578348
21037,-49249.84580656194,-33997.68425657264,-10768.825408960161,-40211.69403455393,33023.05594734444
21039,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21041,-26493.897123834733,186462.7380489749,-1440.5664745186025,-34647.43716264984,12637.875753105538
21043,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21045,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21047,-49249.171654157675,-33997.90192601639,-10762.407527065667,-40143.688713436364,33042.5364739332
21049,-49124.93067366113,-32870.332901077665,-10669.032593455671,-39757.508635433296,32893.87523311874
21051,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21053,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21055,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21057,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21059,93379.34785898594,-48613.84241232183,-73973.63890297012,159043.25323227266,151716.3403176531
21061,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21063,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21065,-49221.427582549935,-34002.27877718067,-10539.727586134566,-40128.42649557193,33040.056085914286
21067,-49248.869810942604,-33989.39376217602,-10768.914276784404,-40211.48812733211,33023.23668561493
21069,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21071,-49249.85420769155,-33997.77440719414,-10768.837624511736,-40211.76341244368,33023.00694733944
21073,-49242.02741595779,-33997.77641878713,-10763.952087036141,-39669.55034613981,31114.84462164052
21075,-49249.85445957493,-33997.774748502445,-10768.837132102786,-40211.7605426432,33023.00904629448
21077,-49249.84936279995,-33997.719702670816,-10768.83424125198,-40211.75779437255,33023.00530753454
21079,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21081,-49249.85419703764,-33997.77440816746,-10768.837644197933,-40211.763472996136,33023.00686521072
21083,-49249.83073110846,-33997.77676598604,-10768.793794403702,-40211.48168092837,33023.144879746586
21085,-49249.85420851419,-33997.77439427458,-10768.837635454367,-40211.76352222652,33023.0069049805
21087,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21089,-49249.84794740374,-33997.77497579843,-10768.81878248507,-40211.554609778985,33023.08368703687
21091,-34059.58308326078,-35466.32408625458,41480.07288730209,254245.63416624555,-423377.6371222264
21093,-47326.266432784774,-16143.566241454757,-10653.161025874437,-40240.38167111546,33121.12190606778
21095,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21097,-49249.8540743367,-33997.77441647673,-10768.836760448938,-40211.75524956941,33023.01048512573
21099,-49249.837523348026,-33997.585609062815,-10768.826559966668,-40211.74957669172,33022.99643071799
21101,-44169.49888849946,17885.7040695017,-8789.488969998394,-38597.98858457028,25555.584576664725
21103,-49245.97115758014,-33998.34803354428,-10736.872168552027,-40145.60006998547,33062.019039026825
21105,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21107,-49204.818717918984,-33968.17226934995,-10379.940574717437,-36251.23064061221,35601.24733108201
21109,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21111,635457.0896743196,-33058.3460627745,-104608.15889244853,366161.5422852163,251991.11072070728
21113,-49249.85259738466,-33997.756384250664,-10768.83658928859,-40211.76210097844,33023.00585632219
21115,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21117,-49148.552281975084,-33952.58862793263,-9977.649220290223,-39494.12011719173,33262.74875668811
21119,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21121,-49016.5333911359,-34020.90102161039,-10857.84297726757,-40205.85757201133,33024.23983146519
21123,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21125,-48977.18522062934,-31466.945525257066,-10752.443424549521,-40215.84053715359,33036.906052770966
21127,-46829.006776608716,-6271.594894181522,-8785.73414917176,-38451.86422482295,24527.628218082184
21129,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21131,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21133,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21135,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21137,-49222.01049556655,-33739.33715768995,-10767.16278618518,-40212.16949102238,33024.42284809016
21139,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21141,-46870.53384617021,-34221.637319713474,-11841.912868321637,-14133.925719082828,45701.03180960616
21143,-49249.854020526865,-33997.774426330914,-10768.837284635938,-40211.76126831139,33023.00800409781
21145,-49162.221832983036,-32998.930330963245,-10698.949233713853,-40146.31622112873,32737.97145455914
21147,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21149,-49249.85420955702,-33997.77440698382,-10768.837638192525,-40211.76353674927,33023.00688470699
21151,-34766.12815150177,-35288.526261007275,958.0380402559066,-31152.524975173084,34726.057994596384
21153,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21155,-44636.854219021945,-34464.90861334879,-14355.782028816544,-39844.67026892046,32989.933572025184
21157,47029.89313822065,42249.69297358869,405807.231185184,3394307.209668391,1529133.0736136944
21159,-49249.85420948371,-33997.77440697646,-10768.837638248278,-40211.7635356047,33023.00688224583
21161,-45576.88465660961,8073.8283862831395,-7749.49290615879,-37526.91648453039,20076.898583862152
21163,-46544.067809954846,-34264.297005242326,-12558.742522986651,-28186.289823790048,38943.36911133049
21165,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21167,-44904.06024659487,8291.389789785784,-9826.264583784307,-39607.54427199924,30076.56895579136
21169,-49249.701470414664,-33997.790004139926,-10768.552420686923,-40209.929971291574,33023.90444093981
21171,-49240.23632937095,-33908.504173072055,-10768.25938620725,-40211.90751489677,33023.49741190699
21173,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21175,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21177,-35113.99497235764,103829.72987531507,-7575.263948521705,-38119.859283397906,22732.50651050035
21179,-49249.85420133826,-33997.77435447948,-10768.837629965641,-40211.76341562499,33023.00683540718
21181,-49249.85420976184,-33997.77440700686,-10768.8376380332,-40211.763540079824,33023.006891986464
21183,-46315.994436810055,-6018.63260514636,-10332.731071077988,-39995.3091160095,31996.096798680304
21185,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21187,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21189,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21191,-49249.822473120235,-33997.77717966081,-10768.632572640312,-40209.82338377335,33023.84292475135
21193,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21195,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21197,-49249.84926586829,-33997.77484321379,-10768.828405626817,-40211.70417480671,33023.03596242024
21199,-49101.64193432131,-33963.701274657324,-9445.840361583583,-26690.439871214978,41875.58322425338
21201,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21203,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21205,-49249.78791242234,-33997.33369825605,-10768.761044799887,-40211.40536699234,33023.141316845016
21207,-49249.854209226556,-33997.774406950586,-10768.837638443903,-40211.76353158846,33023.00687360943
21209,-49221.85539386147,-33999.97545476199,-10746.385009718342,-39787.05603446753,33245.658979274944
21211,-49249.83911119,-33997.742584664666,-10768.854330816213,-40211.66672208894,33023.07597292279
21213,-48762.42811876794,-31434.253401573,-8835.785574722655,-20704.484893123234,45817.44284718095
21215,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21217,-49249.85420977181,-33997.77440700543,-10768.837638029141,-40211.763540103624,33023.00689192007
21219,-49249.8136037981,-33997.77855352605,-10768.761812590761,-40211.276083254146,33023.245506674284
21221,-49249.85416356384,-33997.77393284631,-10768.837541633835,-40211.762884143034,33023.00739984134
21223,-46639.52445973838,-7231.167269582166,-9720.212650745632,-39374.73312429723,28988.417938603725
21225,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21227,-49153.179189421724,-33976.98069893124,-10544.217928880988,-40115.9539760736,33069.860454492584
21229,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21231,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21233,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21235,-49249.85420755181,-33997.77440678221,-10768.83763971786,-40211.76350543402,33023.0068173681
21237,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
21239,-48697.739192147776,-28873.75751402165,-10735.26908837556,-40216.45909161084,33052.70586357082
22001,-49247.40161109771,-33998.02795646744,-10746.349202430025,-39981.50267440552,33173.84102979992
22003,-49248.263310019975,-33997.531381921544,-10748.787458725625,-40038.05215975691,33102.181448830735
22005,-11712.4495686911,-33713.005641217045,50443.98379848185,469406.4935448295,-717210.4086012196
22007,-49234.28929689957,-33999.59700177283,-10754.28389884069,-40050.51724342575,32801.38402241786
22009,-49249.85420150419,-33997.774322144935,-10768.837620775452,-40211.76342274133,33023.00698289973
22011,-23844.207710086863,-37605.495237533345,76819.65074650425,453096.1513939327,-731083.313808543
22013,-49249.85389881262,-33997.77089313801,-10768.837432152106,-40211.7632739984,33023.006683836575
22015,-48967.880928186474,-34025.930551821395,-10561.114407947993,-36102.06958394613,35285.68793242634
22017,-49164.87456220202,-33990.55851315034,-10763.880692831133,-39315.28246423173,33508.46491678578
22019,-16160.370205562012,209299.93527957544,49651.33033929405,221791.15331552638,146083.35186029464
22021,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22023,-49249.85236501093,-33997.77321002422,-10768.83638302143,-40211.74793182622,33023.01491022152
22025,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22027,-49249.81843125617,-33997.70602955617,-10768.88468482777,-40211.67393533768,33023.070397395946
22029,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22031,-20640.87303875367,30067.54424646379,72552.72314479906,406638.49836649804,-673676.923976177
22033,89274.70595613917,443906.7765976925,324010.62038421835,3159658.822774981,1194824.791271044
22035,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22037,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22039,-49249.85420439882,-33997.7743518462,-10768.837626813502,-40211.76346383329,33023.006951089454
22041,-48791.11949516581,-34070.463682325266,-7071.574184222323,-38866.91188962612,33298.13822119504
22043,-49040.69517285925,-34018.65139968194,-10614.768796221597,-37163.35985760624,34701.37654893653
22045,-49249.81207580088,-33997.683154071674,-10768.88780320811,-40211.63958359237,33023.09499851368
22047,55982.54834969154,-45655.12529213206,63482.10474872213,256106.1614512472,-148971.27193147712
22049,-32167.171902111113,-36680.684322033136,48277.643524887055,292769.67388758325,-483011.74070919934
22051,20842209.119210206,-2414647.5394134675,19209184.910287656,-1752690.690606238,-389515.105403367
22053,-49249.85281378472,-33997.774549558606,-10768.83503122996,-40211.74678190251,33023.015095329036
22055,-49239.5322978998,-33881.23422084027,-10760.293879849001,-40202.401817912476,32988.26643379637
22057,-48956.57609591171,-31567.024309084012,-10728.333624938929,-39759.9366787584,33285.59451931004
22059,-49249.814014060095,-33997.792437808675,-10768.771933597936,-40211.157235911196,33023.03628604991
22061,-48058.88294042628,-34184.54112062648,-6354.330396038956,-18077.5995127821,-941.1982197247759
22063,-49238.62466913696,-33998.55743122645,-10664.455397112803,-39853.37307898566,33180.37146395849
22065,-49249.84697896768,-33997.77506119107,-10768.790722393447,-40211.32024372303,33023.19894585995
22067,-37255.36330046369,-26235.795059145195,28498.891768044636,177994.05379892606,-307137.48837989575
22069,-39248.16648944432,-35565.53735059991,23801.21378625905,154739.08774387126,-269099.8406801808
22071,-49083.98311345309,-34023.89866978814,-9432.397930363712,-39725.387590314145,33122.62831956666
22073,7846.0527319728135,-42937.35178889971,189339.94968845948,1109264.9865651748,-1646040.9420409512
22075,-46686.029065334405,-10810.606373035731,-10509.384593676154,-38891.92743791433,33762.433606786835
22077,-43823.42007337746,17305.725107265076,-10115.552476987034,-39972.084348314034,31776.14274827808
22079,-27854.17686377588,-37291.48798066713,63169.357772556315,376731.71150222135,-613125.3463694708
22081,-49248.60714046697,-33997.97009439402,-10764.53204976991,-40187.478440668645,32985.447237163426
22083,-49249.817572499625,-33997.77722066957,-10768.600173143637,-40209.52002515814,33023.97887606459
22085,-49249.79710389046,-33997.66762399017,-10768.911817742397,-40211.615675173925,33023.09213824548
22087,-49102.991061878114,-33107.11470397722,-10677.47084400189,-39272.46936833396,33341.565225476494
22089,74615.15360594547,-31239.48114374721,144302.01610696057,254959.95956267003,-302921.10603401274
22091,-49249.83747296784,-33997.775921217646,-10768.729044628799,-40210.737462879595,33023.451429969224
22093,-48405.17985933584,-26111.126226482083,-10694.28281285287,-40176.49995777764,32936.81797800882
22095,16379.643652800936,-41711.24664421359,76034.01127622857,234132.8319289223,311057.3743566869
22097,-42758.68656963524,4950.954580545354,-2716.7022939149856,3702.7404742314666,-34902.59974034307
22099,-49249.85327167007,-33997.76379286214,-10768.83701521684,-40211.762755071635,33023.006303931295
22101,-49248.543116718065,-33995.4399619677,-10770.186945592948,-40204.33624864737,33026.34754799565
22103,-49171.69182213189,-34005.98760471174,-10701.71334024144,-39989.1101950351,33113.59915620752
22105,-49249.31436181356,-33997.816097507726,-10767.82327679198,-40205.21603229287,33026.21268991163
22107,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22109,-49249.853087004616,-33997.77311008913,-10768.835511649722,-40211.74976329406,33023.01418626186
22111,-49249.83704969091,-33997.77622223683,-10768.84438941016,-40211.64391571804,33022.81836023378
22113,-49249.25726641424,-33997.83404958181,-10768.369484681902,-40203.06533372082,33027.77383708919
22115,-49249.75046583013,-33997.576300736175,-10768.973423948519,-40211.49896035024,33023.19303970481
22117,-12143.174749833788,-39825.34214117233,117490.82718123074,683084.0978267025,-1087897.688713652
22119,-47520.61199684405,-34269.263946369196,-4791.874269562862,-6505.449504276578,-19212.78259271028
22121,-49213.26227506393,-33598.726626048374,-10744.853852338869,-40185.62989992202,32927.54225138058
22123,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
22125,-39086.303874834986,-35591.03858557384,24354.804948716082,157875.6008372335,-273952.219220946
22127,-49249.79894384213,-33997.76416291162,-10768.873379801851,-40211.42872133773,33022.45204000497
25001,-49244.2671880681,-33934.57507087967,-10765.1269290521,-40207.07366586254,33019.51178078567
25003,-49159.016896541776,-33155.51824929797,-10763.320240975121,-40211.68976939037,33027.15739598226
25005,-48557.82055884001,-31283.74689957712,-7550.91831933949,-34781.53786852427,35075.669359438274
25007,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
25009,-44551.093766000056,-34626.340960103844,23916.41937681091,-17082.33566179814,42301.78733624973
25011,-49249.85341980891,-33997.76630132002,-10768.835990199412,-40211.752325855276,33023.015573260156
25013,-38402.91641886572,-35285.40453264962,33503.638055540265,324090.0158118151,183119.47466087862
25015,-49249.693358875644,-33997.77136925112,-10767.041157109586,-40191.31062219608,33028.4125685424
25017,-48230.427517689124,-32784.65500253056,-8371.567299345095,-34738.79732482451,17785.0625647702
25019,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
25021,-49235.67838923295,-33888.1769544351,-10754.543856518692,-40088.19182603691,33034.18261092548
25023,-49233.9453474835,-33999.469902949066,-10623.480531979114,-38788.51025773605,33951.54284869989
25025,-49216.62830312602,-33996.18504773307,-10471.213430680624,-37167.600797057974,34993.38297250254
25027,-45049.10955126884,-15575.377700128698,4305.2986148152595,-10860.268828288506,50363.23900175265
24001,-33531.91071472334,-34579.08176234633,45135.807036047285,251396.4454381116,-416246.5770713211
24003,-45744.60385794696,-33913.773341395296,16906.559812737796,-29861.333113419412,35018.8819790881
