components,explain,discrete
1,0.5627699930979765,0.5627699930979765
2,0.7707592335116066,0.20798924041363012
3,0.8969302007375326,0.12617096722592602
4,0.952814016016987,0.05588381527945441
5,0.9998177342644244,0.04700371824743745
6,0.9999647981289753,0.00014706386455087082
7,0.9999962073681338,3.140923915846272e-05
8,0.9999999999999705,3.7926318367344663e-06
9,0.9999999999999999,2.939991240095599e-14
