COUNTYGEOID,C01,C02,C03,C04
02013,-0.8406230677738638,-0.014036196140216348,-0.01286853295681974,-0.011862162597820256
02016,-0.8406230677737856,-0.014036196140216697,-0.012868532956820644,-0.011862162597821769
02020,0.1710946396644567,-0.22232795225873006,-0.04239849425404504,-0.10374523057959012
02050,0.1446537622460046,-0.30740307537928885,-0.28898263155974513,0.7989540768611166
02060,-0.8406214722931469,-0.014038106076128614,-0.012869528714547752,-0.011863182295135635
02068,0.17638652027520457,-0.2383977352557728,-0.049765265232510424,-0.11447004542150824
02070,-0.8406230677738596,-0.014036196140216417,-0.012868532956814085,-0.011862162597829198
02090,0.14523417018362056,-0.14250609766914207,-0.0016085237642959383,-0.03558253400473971
02100,-0.8406230677738595,-0.014036196140216329,-0.012868532956816644,-0.011862162597828801
02105,-0.8406230677738596,-0.01403619614021632,-0.012868532956820484,-0.011862162597813692
02110,0.19461296821553692,-0.31322616286221305,-0.2890213933322738,0.7995262860055862
02122,0.15072371520430297,-0.14647216353085085,0.009813170967673559,-0.01612194560015571
02130,0.2130357749248471,-0.31854405862579893,-0.29058502289328914,0.7963656442628467
02150,0.09499029288240303,-0.19150688018220885,-0.0382397984942618,-0.06973455651903723
02158,-0.8406230677738595,-0.014036196140216317,-0.012868532956819728,-0.011862162597820225
02164,-0.8406230677738595,-0.01403619614021632,-0.01286853295681973,-0.011862162597820233
02170,-0.8406230677738596,-0.014036196140216327,-0.012868532956819735,-0.011862162597820221
02180,-0.8406230677738594,-0.014036196140216325,-0.012868532956819731,-0.011862162597820228
02185,-0.8406230677738594,-0.014036196140216325,-0.012868532956819733,-0.011862162597820226
02188,0.1876664729605167,-0.24810115294464213,-0.05948420111582014,-0.10396633201843258
02195,-0.8406230677738594,-0.014036196140216334,-0.01286853295681974,-0.011862162597820228
02198,-0.8406230677738594,-0.014036196140216329,-0.012868532956819745,-0.011862162597820228
02220,-0.8406230677738594,-0.014036196140216329,-0.012868532956819745,-0.011862162597820228
02230,-0.8406230677738594,-0.014036196140216306,-0.012868532956819743,-0.011862162597820235
02240,-0.8406230677738594,-0.014036196140216306,-0.012868532956819743,-0.011862162597820235
02261,0.2060870003199598,-0.3415553384787121,-0.29006838808202323,0.723964803127076
02275,-0.8406230677738594,-0.014036196140216319,-0.012868532956819738,-0.011862162597820226
02282,-0.8406230677738594,-0.014036196140216305,-0.012868532956819733,-0.01186216259782022
02290,-0.840621472293147,-0.014038106076140843,-0.012869528714531757,-0.011863182295126028
01001,0.1554222774564656,-0.16166196575884514,0.004597857927247751,-0.0520678478333911
01003,0.8872545702531882,-0.3253495861147098,-0.13374189196947037,-0.39827105662940426
01005,1.1047058296849854,-0.23176190833594176,0.0014284098961811114,-0.04021565650036413
01007,-0.8406230677738593,-0.01403619614021632,-0.012868532956819738,-0.011862162597820226
01009,-0.8406230677738594,-0.014036196140216334,-0.01286853295681974,-0.01186216259782023
01011,-0.8406230677738594,-0.014036196140216327,-0.012868532956819754,-0.011862162597820226
01013,0.21143489396602666,-0.31111195694498345,-0.20296667872971472,-0.556191503193949
01015,0.29111777233223574,0.8073539487051392,-0.20705694542078143,-0.007612634259355867
01017,0.24346678049350393,-0.2480763730259532,-0.06287942681358488,-0.09568599294427606
01019,0.16249204262776637,-0.22048095114108962,-0.04200950068627885,-0.1033634154724656
01021,0.7563448147060688,-0.26767800584093104,-0.036929628142292725,-0.0800731655446818
01023,0.15130630260309458,-0.14892386235405528,-0.0002922835015334658,-0.047590638641990424
01025,0.15486322682148018,-0.16018609054763963,0.005164249486102465,-0.05091490255561311
01027,0.9685798319727116,-0.26449419986116673,-0.02828643426665591,-0.061190895365122074
01029,-0.8406230677738595,-0.014036196140216329,-0.012868532956819728,-0.011862162597820226
01031,0.639998352151786,-0.255506077217805,-0.045945142981940114,-0.07854483129070297
01033,0.22914866097816364,-0.2835095541783791,-0.06977264876741722,-0.13946719171587663
01035,1.0562947112625776,-0.20919905019563542,0.011040474719109735,-0.029650208185843116
01037,0.46615885951797864,-0.3553286874633388,-0.2788388118786113,0.7082153594340359
01039,0.22429924653416985,-0.3069413418161147,-0.20048865917103745,-0.5539014151614843
01041,-0.8406230677738595,-0.014036196140216322,-0.012868532956819749,-0.01186216259782024
01043,0.2911851227910635,0.8073364866409959,-0.2070752430986693,-0.007653238869219111
01045,0.2150496234982142,-0.30162893588669254,-0.15868495152846585,-0.40905297665014906
01047,0.1549458628175658,-0.16032915605843298,0.0051038988765743165,-0.05101429768600347
01049,0.6421366024603163,-0.3510214255838701,-0.15534489101063106,-0.39000747567855276
01051,0.232101753583872,-0.31067866028319285,-0.20210343322618202,-0.5557799477568346
01053,0.1540605259257761,-0.15807396415136787,0.0059504977469214525,-0.04924279877540762
01055,0.29137417279304667,0.8067063830985565,-0.20681537538857594,-0.007859260922017547
01057,0.8311370857341916,-0.27099893461235236,-0.027133844002752545,-0.09277384673947925
01059,0.2911165395952225,0.8073602577907116,-0.20705866453049102,-0.007606573749476742
01061,0.9281231608565681,-0.2635726741316111,-0.02978371290195149,-0.06734686736156537
01063,0.18902571331599735,-0.2785708661489283,-0.07144275205610941,-0.13584193015123014
01065,0.09576428279949811,-0.1915983457216489,-0.03823639326148752,-0.06974874717469474
01067,-0.8406230677738595,-0.014036196140216338,-0.012868532956819752,-0.011862162597820235
01069,0.29134135841849684,0.8073338451320392,-0.2070575480239964,-0.007612044751141931
01071,0.2923297552708989,0.80227797184453,-0.206764003722691,-0.01005809876964037
01073,0.15570035664253645,-0.0866753005231591,0.021510080056112605,-0.02986965847435994
01075,0.2914738632146999,0.8062669251405876,-0.20752695476367536,-0.008312040910520227
01077,0.2911157834987985,0.8073546070566271,-0.20706107888058115,-0.007611009097635014
01079,0.15735564443615124,-0.1615868113114307,0.007821002368223487,-0.0525791015115643
01081,0.30026304676772986,0.8101284586529445,-0.06472019566280957,0.012960574540004792
01083,0.2799657462392158,-0.0552561442384173,0.8948845934685578,0.09694463724337571
01085,0.1486463529389759,-0.14150167824738805,0.016873999356141534,-0.034631303015381115
01087,-0.8406230677738596,-0.014036196140216334,-0.01286853295681976,-0.01186216259782024
01089,0.303449461919529,0.8030058579705678,0.00730331825485853,0.022755509179139106
01091,0.16070115125946335,-0.14543283226013462,0.01209095489338039,-0.05229738123762417
01093,0.2986487941225652,0.798963460327684,-0.21478469857895593,-0.02222651708447912
01095,0.21205318997678274,-0.3176582883516388,-0.29064095025859515,0.7951957640528177
01097,0.14344945242331114,-0.13646612644055683,0.006204245771265772,-0.03201121954709143
01099,0.15491800191943375,-0.16032220069321787,0.0051115805762734405,-0.05102050299733505
01101,0.29110701169502046,0.8073621927106511,-0.2070583382529916,-0.007604692025360927
01103,0.29399440134099314,0.7873419749892971,-0.21949014819019583,0.03119536941702272
01105,-0.139863759953088,-0.1616377861297628,-0.038340712225803215,-0.06414119630601638
01107,-0.03859596818758207,-0.17504423341687864,-0.03852949090779619,-0.0668737877690372
01109,0.21070415549525412,-0.30589142408201614,-0.20087746350160582,-0.5540602536176162
01111,0.36238126293502326,-0.3348606424040607,-0.20271651175261193,-0.5450236765890603
01113,0.1470097070739208,-0.14202490872384482,0.010365773659423106,-0.035107147917408627
01115,0.20565734301608207,-0.03531868971805241,0.90564937013622,0.10788919299370675
01117,0.15677723166659088,-0.14942192506893676,0.01913785286173376,-0.04921603308135269
01119,0.15916128614405592,-0.16986512075219584,-0.008525876339742949,-0.05956093568553553
01121,0.16631306752291128,-0.1882754268170469,-0.007482017665830812,-0.07390213417756003
01123,0.20573989518048388,-0.03541038086676603,0.9055941668222898,0.10777896609661212
01125,0.2336090279667717,0.13375446509231595,0.8533431253166714,0.10934639180615068
01127,0.17390136581681748,-0.21498473730568676,-0.03284042174125409,-0.09675681836096503
01129,0.17849284215354216,-0.20767169055411702,-0.07998042356566758,0.10269208975562553
01131,0.15371211003437651,-0.15716925933948722,0.006279243652298067,-0.0485211204100714
01133,0.990331378219114,-0.26391627931588774,-0.025523323072873572,-0.06464705858089984
05001,0.19910575938677055,-0.3137585259052585,-0.28900792023422295,0.7994387053443726
05003,0.1543154050140471,-0.15873612633828577,0.005704253626681086,-0.049765520859115564
05005,0.1463137829048917,-0.12135370615351534,0.011996857408030002,-0.03228565391530715
05007,0.20779813515847992,-0.2831162346013389,-0.0764816062541286,-0.1165213947260608
05009,0.3052082763986146,0.7934748869008671,0.06479699134843107,0.030373887432824292
05011,0.17184369456424828,-0.22385962208042157,-0.04298904530255109,-0.10490557370740866
05013,0.19983447734802984,-0.314285448559903,-0.2892697772424985,0.7990213164518363
05015,-0.8406230677738595,-0.014036196140216312,-0.01286853295681975,-0.011862162597820263
05017,-0.8406230677738595,-0.014036196140216325,-0.012868532956819749,-0.011862162597820266
05019,0.20590364088279697,-0.042574906773570176,0.875091324482558,0.10133355185726693
05021,1.0984981482650984,-0.2510706858337401,-0.010227439598002897,-0.05164470305501653
05023,0.22179009446635442,-0.3183722094926481,-0.2052430398686027,-0.5527821476244309
05025,-0.8406230677738595,-0.01403619614021632,-0.012868532956819749,-0.011862162597820258
05027,0.2061101477559684,-0.035409852797472,0.9056314904795117,0.10786682481993329
05029,0.15847012476214214,-0.16955591274291762,0.0014861069261296116,-0.058329614880361355
05031,0.2911526331260585,0.8073441354175188,-0.2070721257584829,-0.007645679749094223
05033,0.1689685434502959,-0.19976231322855867,-0.037659937427617335,-0.07080391755598645
05035,0.14494872607933987,-0.1322179983606463,0.005251547083206334,-0.03423333294049947
05037,0.29110482953267386,0.8073636164501672,-0.20705735024008803,-0.007605343257514486
05039,-0.12462110204133213,-0.1637091240512589,-0.038392671821469916,-0.06458501385991475
05041,0.1542413249799411,-0.1585532087815243,0.005773724224216257,-0.04962449920323586
05043,1.0456557849454176,-0.24398057799420725,-0.011032863017550139,-0.05730878428620214
05045,0.689613375574225,-0.3968811680080157,-0.2595690545712852,-0.18976511279259045
05047,0.8019997053150985,-0.25996628496208446,-0.036795097124561756,-0.0715644374172826
05049,-0.8406230677738595,-0.014036196140216325,-0.012868532956819745,-0.011862162597820278
05051,0.2057996626891661,-0.035335577080283384,0.9056563153414807,0.10790845526115513
05053,-0.34958105939560574,-0.12584359738639042,-0.03368764640234056,-0.053764199512937795
05055,0.6312573702829243,-0.2554982231094787,-0.046785637674362585,-0.07923347309440244
05057,0.2911679148412596,0.8072078879458664,-0.2071217929088251,-0.007716824395714658
05059,0.20772425369975803,-0.20746170890903556,-0.050584106922341034,-0.09257545561591528
05061,0.3296129336775743,-0.35470098389102306,-0.27721731218997436,0.6495844782578086
05063,0.29145577516981214,0.8066304086312631,-0.20705267806843522,-0.007982267910645017
05065,-0.8406230677738595,-0.01403619614021632,-0.012868532956819756,-0.011862162597820278
05067,0.2819216038215655,-0.25663833703204564,-0.05383454487971945,-0.12193621125553616
05069,0.19764433569052883,-0.04262905294767283,0.5376176395488429,0.04442423352614314
05071,0.29110609320682573,0.8073604765086577,-0.20706074280089404,-0.007614556727636315
05073,1.0699651859189268,-0.25755722147690663,-0.016057079770872316,-0.056802924448871854
05075,0.1678718761366639,-0.2217307184506389,-0.04225649979249399,-0.10383553933564754
05077,1.0248440183488041,-0.2616571245710367,-0.021707663005697556,-0.06141256959360133
05079,-0.8406230677738595,-0.014036196140216319,-0.012868532956819752,-0.01186216259782029
05081,0.15464713478343636,-0.1595351814938032,0.005385533232209935,-0.05040043605957359
05083,0.17027853231404028,-0.20313631393277617,-0.05105779707200929,-0.09190501398031514
05085,0.20567326748815445,-0.035331936269018635,0.9056577440746499,0.10789547971628463
05087,0.15118014905919522,-0.19400035758148163,-0.048549058668865906,-0.08588669219021017
05089,0.214853228090185,-0.32229764496263513,-0.22600620026548826,-0.47587415769411495
05091,0.22537934974374907,-0.3168881457568697,-0.2888647158987186,0.7984057090330623
05093,0.143407305082343,-0.13694663222599282,0.007389523776442851,-0.03182635553711841
05095,0.5099363542339429,-0.24020220436200967,-0.04641890168608675,-0.0747559835655726
05097,-0.8406230677738595,-0.014036196140216322,-0.012868532956819766,-0.011862162597820287
05099,0.12389718135808997,-0.1948926284955547,-0.038099267567304626,-0.07024610924106524
05101,-0.8406230677738596,-0.014036196140216329,-0.012868532956819771,-0.011862162597820296
05103,0.29117498426449623,0.8071902905164072,-0.2071267646941876,-0.0077128955346814545
