COUNTYGEOID,C01,C02,C03,C04,C05
01073,-0.03459198862336533,-0.18490204070676688,-0.3968196686920658,0.7770173127704753,0.1411020965977145
01075,0.8328542567017543,0.24391216780515024,-0.13660130066393472,-0.07361980888281974,-0.024845217165124795
01077,0.8329516247296095,0.2440794430152941,-0.13643962209332827,-0.07312692063869493,-0.02607984034601404
01079,-0.4587721910625831,0.7912765211419397,0.025321929945566025,-0.01018626899464671,-0.018158934907462343
01081,0.8388726891138581,0.23065984424165747,0.0021941648875219676,-0.02198346387696282,-0.004925337334377214
01083,-0.06791477546365064,-0.2163986639768034,0.3366613705991273,0.03767439691264382,-0.08588451263674098
01085,-0.09749278945559665,-0.15151611528382022,-0.02238744968945043,-0.09813333924508716,-0.10874637098204618
01087,-0.07880609982962439,-0.11132891368754341,-0.011524853589667223,-0.056045691817760875,-0.04390749017079113
01089,0.8336833733048125,0.2208994771304145,0.07170028249537641,0.0034503057042255298,0.005387473404824438
01091,-0.45781918814673056,0.7914759041456755,0.025800975012520273,-0.010148167993464987,-0.01845781823849079
01093,-0.04645530518129977,-0.12487063217676324,-0.011388653095098577,-0.07310141627531472,-0.06331235653141012
01095,-0.10192758319769521,-0.1856744358383213,-0.2187562052076002,0.36823546985622346,0.012452885214078446
01097,-0.0789497043487856,0.09877127686554674,-0.19335428746483752,0.0901823101219355,0.3747356985836177
01099,-0.45865667514669956,0.7904904285242823,0.025253031748673282,-0.010417198735861334,-0.018190874190899008
01101,0.8328811405097908,0.24394356317220547,-0.136907389867159,-0.07217626566948232,-0.025919838942341834
01103,-0.21203741584815405,0.19642851631919303,-0.16002175713993244,0.2916525761494258,0.01795121208062375
01105,-0.07880609982962436,-0.11132891368754338,-0.011524853589667223,-0.056045691817760875,-0.04390749017079113
01107,-0.45894193918406767,0.7909884745136486,0.025081739920696886,-0.011007724409879403,-0.01637464378417015
01109,-0.07880609982962436,-0.11132891368754338,-0.011524853589667221,-0.05604569181776087,-0.043907490170791125
01111,-0.12421183429289946,-0.2162406120422689,-0.055529310068009125,-0.1433412221435184,-0.24612023271728173
01113,-0.45939625030646486,0.789758279696978,0.019580014066939884,0.0017461784060666134,-0.016108569615368308
01115,0.03020334082168987,-0.1712762839952077,0.8826405376674895,0.2761018955343283,0.09541880276687492
01117,-0.13558519608590547,-0.2115931758217805,-0.11728651274658304,-0.38055069817464465,0.804845378350696
01119,-0.09366593391509537,-0.14206018008511476,-0.03578040523066728,-0.11624318046340547,0.11903945767455443
01121,-0.4521918281812924,0.7707322223018469,0.023705963327237022,-0.01053197302856918,-0.022181944611268448
01123,0.029440614705676285,-0.17289348355939557,0.8815636201519651,0.2754296505774662,0.09407597968173748
01125,0.1468663977315523,-0.15393981966749057,0.5769286409212829,0.5961128065668561,0.14041302888620696
01127,-0.13570106132775353,-0.210988796307752,-0.11856441130761325,-0.38061675611043777,0.8054439159619426
01129,-0.08938769520027864,-0.12782912933534182,-0.02717762668893512,-0.10073810069681359,0.07521770858446282
01131,-0.4587567378884283,0.7913142955279249,0.025340682914884727,-0.010178514129243203,-0.018126374949173244
01133,-0.08140457006821643,-0.14583327062548238,-0.01341440050542432,-0.08431100641728846,-0.043405831358011286
05001,-0.12679712505830212,-0.21361067684630916,-0.4172438955661762,0.784863020054525,0.09351269673323127
05003,-0.45877708295027725,0.7911983187139332,0.025330206235860526,-0.010207337344275796,-0.01817051463534264
05005,-0.07172806199832633,-0.1361049615230072,-0.004949476166886577,-0.0662883281208811,-0.06344241336860347
05007,-0.08157290391021726,-0.11531136637992077,-0.012548184380884349,-0.06118628756540082,-0.04421496872207998
05009,0.8255743427014643,0.21159597067383454,0.127074133843393,0.023470138896570958,0.013333585284567826
05011,-0.07830808572179844,-0.1160785384900942,-0.010823690726877246,-0.060041080383817086,-0.039540147269603726
05013,-0.4589209901297062,0.7909836484450065,0.025263098768311894,-0.010546794495154254,-0.01857929660775484
05015,-0.07880609982962436,-0.11132891368754341,-0.011524853589667223,-0.05604569181776084,-0.0439074901707911
05017,-0.07880609982962436,-0.11132891368754341,-0.011524853589667223,-0.05604569181776084,-0.0439074901707911
05019,-0.02649307313794719,-0.039766024377330914,0.8780134621664366,0.27782183546518985,0.10137942280970698
05021,-0.11899727629067258,-0.19126345200922382,-0.040646165018444855,-0.15265142979811636,-0.07313363337321023
05023,-0.13573972160720132,-0.24727175231427176,-0.058054311828843706,-0.2572979425663487,-0.5098645059275752
05025,-0.08161710565123022,-0.1161064365351098,-0.012527455517802665,-0.060159669418245375,-0.04434801392847792
05027,-0.12204491837686686,-0.15041062508732977,-0.25145327276247526,0.5646399681491666,0.0645068563005133
05029,-0.45873860779663095,0.7913527723185905,0.025357621036875836,-0.010158355108968028,-0.01809701899440111
05031,0.8329543598334898,0.24408482471418805,-0.13643805849166335,-0.07312232191581788,-0.02607335775421636
05033,-0.07857861214277034,-0.11448810754672067,-0.005087201509697034,-0.053108642444351255,-0.04628847708805877
05035,-0.09302846145745094,-0.1396257420116908,-0.12257327272993329,0.17467320771721204,-0.006094322195159619
05037,0.8329556774819602,0.2440876303131793,-0.13643719886883343,-0.0731194235530263,-0.02606797605741053
05039,-0.4587337211860674,0.7913611266228154,0.02536007504113711,-0.010150135813182033,-0.01808856329614925
05041,-0.45873686157829086,0.7913557226971734,0.025358498708713605,-0.010155493905377478,-0.01809416455827328
05043,-0.10729337987105156,-0.17270210746526912,-0.025883326379788577,-0.1281486459715175,-0.1454366950826024
05045,-0.1189991326392318,-0.18651269050266303,-0.034382323121040614,-0.13739548970999751,-0.1526124908461207
05047,-0.10189800068920861,-0.15923420371024505,-0.0259054022538109,-0.0993959651548294,-0.11608276258151212
05049,-0.07880609982962436,-0.1113289136875434,-0.011524853589667209,-0.05604569181776084,-0.043907490170791104
05051,-0.08996171529270743,-0.17018946607676577,0.18320395369313056,0.0047027983324670385,0.005632720436076073
