COUNTYGEOID,C01,C02,C03,C04,C05
17145,-77791.05703478614,-8588.218823196587,-14476.225485141327,1981.4672727518303,550.0315943062802
17147,-73720.00571236042,-1466.079207972832,-15867.956642844589,-575.4272576349573,23975.618974472152
17149,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17151,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17153,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17155,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17157,-38891.27502204742,-30422.24678157281,-16009.043692380092,2775.9386474946527,1018.2841913078681
17159,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17161,-59161.39592749688,935.0554043776157,-20123.451299686567,-3702.980783560353,-3044.04862709272
17163,763503.8417371435,-380087.92348868545,-46540.38187832938,40352.13948993206,508945.3943074233
17165,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17167,-43901.74546367176,8613.189906006903,-19073.310595031326,9574.619019140831,44775.870887026154
17169,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17171,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17173,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17175,-68483.1556179465,-13846.18802688546,-14845.584441431685,2078.5488633940317,591.1012715183866
17177,35064.32361567993,-72179.39862162601,-18993.76938473456,3111.617898646096,1018.6380488802564
17179,-27409.78644988163,-37048.250327897666,-16475.47032897492,2506.944914774969,772.3310916245103
17181,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17183,437235.99501578906,379963.3064234232,-200419.59478423974,-191052.37522990003,-120111.16239839084
17185,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17187,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17189,-75979.96500569877,-8256.427126751829,-14412.202371259287,5750.916330025141,3924.5008545715386
17191,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17193,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
17195,725245.9358051791,-459671.97701341903,-46965.9707877189,9610.456518329305,3626.3485899307675
17197,159979.87170638124,-68395.3175410707,-39635.831864251806,1160.1043966399698,-10161.277611742744
17199,-45892.343876654966,48947.36319954903,-33969.90597717651,-19579.949116264117,-7329.3586539145435
17201,1597936.4273217965,-691226.1746987586,-145598.41832138252,-57949.96651506679,-40464.74286141781
17203,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18001,985821.4376471668,-609415.5636323892,-56682.819110327444,13074.966671996792,5243.055161637942
18003,1994800.4289719688,-46912.57592028461,-373976.9260879983,-308491.2846645671,-197985.0551809559
18005,-73049.67066520006,-1456.4187003692082,-17066.129619705607,-845.9045532871205,-1228.1142606429805
18007,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18009,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18011,-37365.29006571615,-9046.165102832896,-21559.116585470285,-4159.360457557658,-3375.49974011709
18013,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18015,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18017,-7579.367188740976,-48135.72988728579,-17215.862118447112,2719.301044614589,1028.138707069455
18019,-67535.47900895907,-14280.25765586795,-14889.643220507,2372.172123697442,582.3014141566838
18021,-77791.05703467461,-8588.218823191068,-14476.225485162526,1981.4672727615725,550.0315942764046
18023,-72853.22384539398,-11377.565725429831,-14672.170306690716,2032.9690869103363,571.8185987433467
18025,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18027,-77742.77075721184,-8495.05392881184,-14485.815312967185,2319.4535048641683,534.770546279859
18029,24306.672605977856,-66262.51986076006,-18527.698700045243,3046.3486876159745,1000.5215852209569
18031,360128.91933579795,-255966.1861539207,-31853.898742097663,6548.981267734956,2482.285043692954
18033,1677.5727747284907,-26007.899933339566,-20076.356241273523,66574.20671036848,-2770.3966038254102
18035,-39961.30843550027,-29957.98215183415,-15977.39707129021,2376.0323146219166,716.949385330093
18037,-77720.08583849025,-8612.927987454752,-14492.200996317017,2015.0485168113537,550.7458145106663
18039,935483.2995024195,-468607.56219771534,-82011.20707078725,-19602.90450741061,-15413.077288152903
18041,4316612.020936805,-2490956.1387607697,-188856.26070231252,47815.17815276849,19939.648115189615
18043,-77791.05352365537,-8588.218648925593,-14476.226152712547,1981.4675793748,550.0306536952661
18045,-37777.14435570059,63471.21271719976,-39239.68286960568,-25361.266833207475,-16633.44818561719
18047,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18049,-77791.05708242016,-8588.218825560853,-14476.225476084663,1981.4672685920095,550.0316070671512
18051,-19473.49119913976,-38591.172157353285,-16775.954073731205,10786.770310222026,3644.5495886674203
18053,139464.4088656821,-131286.72141644175,-23121.042579202003,4306.394220690176,1509.358106720341
18055,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18057,-73411.51164047013,-11062.189860127051,-14650.01688320207,2027.1465032494618,569.3539342345898
18059,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18061,5270593.814184339,-3029517.4774544765,-227000.2439625581,58483.46403801486,24157.726554548706
18063,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18065,-77114.74743486162,-7370.282663452304,-14894.773429588475,1519.3252105503273,259.59902047727485
18067,346838.8019570357,-235805.67089938058,-34425.69507756912,2702.0687219583215,105.09029064913523
18069,193313.75749089968,-155584.232355384,-26690.162985613966,3854.066552518814,633.6398885768059
18071,-77791.05314824992,-8588.218630292782,-14476.226224088374,1981.467612158525,550.0305531263833
18073,-77784.86746175415,-8586.992763764374,-14478.238255994434,1982.5764680054522,549.402410580988
18075,-75217.38730455334,-10042.0670294226,-14578.354635590007,2008.310702918568,561.3874952308673
18077,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18079,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18081,-18384.696167375685,98371.36977184791,-51573.74992104916,5234.49997605132,-22055.19039809838
18083,50520.731938520556,222483.2007663549,-93884.66393308484,-85697.788604995,-54551.774521462015
18085,153199.9190047256,-104897.90518843352,-32009.422443758107,-5631.256535651364,-4698.123037890206
18087,-77791.05352307683,-8588.218648896882,-14476.226152822544,1981.467579425323,550.0306535402842
18089,988782.4683930438,1759207.8733233488,-576419.2983459554,-381640.80098479026,588090.0056331581
18091,-34351.78557673178,46421.89218692225,-35170.489739425415,-18789.006324418588,-13385.117651418486
18093,44561.94132924332,-77704.52464757756,-19331.461194873893,3257.5855790150977,1089.9728197219551
18095,22021.40081089262,-64971.58604250518,-18437.013748875142,3022.51320504035,990.4383670768406
18097,319278.52007862856,-71142.6279876799,-67668.6195381454,-34643.00584211494,-27218.56758928182
18099,8928.047628177705,-57575.0936528141,-17917.565304095544,2886.2633359856777,932.669549145015
18101,-77728.10221832545,-8495.228064766332,-14516.221818857317,1817.209255569932,1636.4022063132627
18103,-77791.05697829304,-8588.218820392629,-14476.225495882356,1981.4672776853083,550.0315791721193
18105,-30640.386015638705,-35223.306368173544,-16347.272844062049,2473.249772387803,758.0763109887994
18107,664970.1260593348,-335534.51380619506,-66614.80285112403,-17422.237783425728,-12839.268925836961
18109,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18111,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18113,144346.99239885225,87364.20211645872,-77503.80098801256,-60638.285199331585,-39078.5862768678
18115,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18117,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18119,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18121,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18123,-41235.406018475165,57243.36963798751,-37099.46439353296,-22998.130548530484,-15148.340498276542
18125,-76901.21846093741,-8425.200548977486,-14444.769151133594,3833.5000915807314,2208.000166088386
18127,867389.1965003245,1676299.0322754947,-595197.9806484202,-638830.7496109533,-402182.5869676043
18129,418155.58024034614,884526.6321680761,-321332.81234868255,-336897.2999454871,-212396.4039113152
18131,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18133,-71863.35633404377,-4616.524572876725,-16002.473644323109,2850.6105917548844,-185.0656911599433
18135,-77791.05693054052,-8588.218818022478,-14476.225504961547,1981.4672818554784,550.031566379504
18137,-62628.3822113246,-17153.508806070633,-15077.915394458198,2139.6142961437645,616.9344357699634
18139,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18141,18803.347579459343,-44160.553442523385,-22763.14865605289,783.9660336824388,-2447.0189595236648
18143,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18145,371250.56906636624,675313.3164735961,-261831.2912909167,-268276.58566695964,-169406.01423915307
18147,-77791.05658116161,-8588.218800681454,-14476.225571388946,1981.4673123663335,550.0314727829781
18149,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18151,74922.28757457946,-94854.9311412027,-20536.242806715934,3574.270514475764,1223.8552027913856
18153,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18155,-74380.01705225631,-2445.4152396449545,-16587.219851623857,-349.4010384006419,-914.7973369727878
18157,989335.8605243148,290086.37896650727,-207107.58664710633,-218290.77924367177,-60991.75441328202
18159,-55027.71226256552,-21447.07496026188,-15379.527423947578,2218.889403256705,650.4713117204897
18161,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18163,-33117.85720803477,-33818.33872518679,-16253.629300743714,2459.056925574973,747.2842641701849
18165,-74996.43017415536,-3573.6507093583673,-16233.837356005186,12099.130801823565,1552.6189321897343
18167,65194.13150332019,-88740.40963531232,-20252.719943194334,4130.4966529146195,1082.2823059654243
18169,513498.79276248324,-314460.7400070875,-44626.295881952,131.22468299121616,2216.9219983532803
18171,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18173,-77143.73919916012,-8469.63030432891,-14453.342402593626,3328.738499145118,1756.1297473599125
18175,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
18177,1130115.0810388413,-671816.2992882958,-67090.23220157616,9367.120778716711,2401.1254182398634
18179,-77437.07084994817,-7950.741315901902,-14695.29688090256,1739.5784660310294,398.01677692078795
18181,-77791.05688990455,-8588.218816005547,-14476.225512687663,1981.4672854041721,550.0315554933643
18183,391351.4472449011,-258431.9329622899,-36807.236592329115,2425.524282704531,-162.24365043621367
20001,-65165.358850055156,-15720.388484990679,-14977.242258631817,2113.1535491901554,605.7405310574151
20003,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20005,-53228.79588102969,35644.960571428404,-29677.10105680725,-14802.679329335948,-9997.927597517937
20007,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20009,-77716.93566808148,-8589.523051103119,-14446.496299000288,2004.7549480639889,1444.2592093751775
20011,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20013,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20015,448673.98899422283,937848.4870520742,-339126.88465193944,-346344.9824561891,-224782.5333879469
20017,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20019,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20021,-76650.67341126426,-6388.877018372044,-14709.803671803784,9473.455967779204,671.2715877689355
20023,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20025,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20027,-77791.02072814452,-8588.21216329496,-14476.224187277629,1981.5429656058345,550.0993778302083
20029,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20031,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20033,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20035,-11168.460932436092,-46095.537190388044,-17144.189483507143,2640.0596208355346,982.83267948096
20037,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20039,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20041,-77791.05701460755,-8588.218822195051,-14476.225488977874,1981.467274514007,550.0315889005573
20043,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20045,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20047,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20049,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20051,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20053,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20055,-77791.0570657336,-8588.218824732632,-14476.22547925728,1981.467270049226,550.0316025969253
20057,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20059,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20061,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20063,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20065,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20067,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20069,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20071,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20073,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20075,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20077,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20079,-77769.07358365432,-8548.705065813732,-14490.605230834748,2069.285846125843,547.4084980288214
20081,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20083,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20085,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20087,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20089,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20091,-53918.58028851517,-22072.10784823711,-15423.389237764279,2234.6311613519374,659.1110186214602
20093,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20095,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20097,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20099,-77566.5563330425,-8715.037714702707,-14485.134190766035,1983.8088198696755,551.0221672582811
20101,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20103,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20105,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20107,-76696.37730463095,-8387.673686213939,-14437.52789516823,4259.838676112978,2589.665089885584
20109,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20111,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20113,-75993.78998471425,-5362.213443461135,-15540.265060651232,765.1563154245864,785.4586416112702
20115,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20117,-77791.05709587253,-8588.218826228553,-14476.22547352696,1981.467267417227,550.0316106709682
20119,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20121,-77791.05694243855,-8588.218818613024,-14476.225502699364,1981.4672808164337,550.0315695669191
20123,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20125,32878.069687462,190682.0136343587,-82949.21498854793,-73632.72698255947,-46947.2419561701
20127,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20129,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20131,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20133,-77694.49727071615,-8526.239496623437,-14443.409445718693,2147.1105599263665,558.2709272939677
20135,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20137,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20139,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20141,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20143,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20145,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20147,-77761.98432324582,-8598.341045785843,-14482.7697389821,1995.2238528534724,550.3244029148673
20149,-77644.03916078649,-8639.405815033957,-14509.319131112421,2051.0328600683465,551.5122269250326
20151,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20153,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20155,168047.46447756852,-147460.7001721464,-24231.664217065863,4545.56790108203,1634.755653853043
20157,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20159,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20161,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20163,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20165,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20167,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20169,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20171,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20173,7683686.980446086,-3699164.2888689577,1402389.1510362115,-18194.39087655275,75162.35955547256
20175,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20177,-72048.73171396674,-11832.018739229745,-14704.094169813467,2041.359834313336,575.3687244314323
20179,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20181,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20183,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20185,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20187,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20189,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20191,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20193,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20195,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20197,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20199,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20201,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20203,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20205,-77309.93506656423,-8857.244480388035,-14494.023008619553,1986.203906496448,558.7694451998307
20207,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
20209,285945.3781806854,600233.0650678455,-228267.62846836733,-233016.2964830686,-147176.35445660618
21001,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21003,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21005,-53388.34425559816,-22373.142614373814,-15444.581322207368,2235.9880439372723,657.7047667549365
21007,6819.964433760658,129639.49151890745,141794.5143265105,-46013.348692930325,-31797.16950796022
21009,-65756.26868063424,13084.743218632217,-21924.20918259873,-6242.272854975075,-4618.159386827645
21011,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21013,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21015,-77791.05340507218,-8588.218643039854,-14476.226175258764,1981.4675897305342,550.0306219275317
21017,-74780.21370776216,-5539.267861679623,255.78761073513448,1137.2647052204036,212.21439221902915
21019,-52686.0432820803,38657.625798279616,-21006.54549171883,139060.70164591476,-5242.110670048031
21021,-77768.6958769274,-8596.004270065456,-14481.258969659206,1992.048071507621,550.256793249236
21023,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21025,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21027,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21029,-77780.77029040222,-8593.974783272299,-14476.638731650575,1981.6012936260288,550.0737968222962
21031,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21033,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21035,-77791.05279381438,-8588.215005481095,-14476.226886190509,1981.4687160784815,550.0371170003783
21037,346211.84888820257,-248104.529267401,-31301.637333357,6403.8259481860605,2420.878146116531
21039,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21041,-75798.39437294641,-6791.533627078635,-14456.531357545153,4407.91169735795,13293.351117677857
21043,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21045,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21047,109301.90120309334,328225.9447731657,-130234.69277556683,-125831.41410004813,-79773.67514204422
21049,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21051,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21053,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21055,-67532.67727166868,-14383.106673998727,-14883.301611325267,2088.4623713120795,595.295108625001
21057,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21059,-63157.95319691894,-7600.312072784288,-17114.437005809315,-1905.965878567485,3195.319833801056
21061,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21063,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21065,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21067,-43386.02937121077,-28023.381146116644,-15841.4962138521,2340.3123856684583,701.838417435625
21069,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21071,-77370.38157105778,-7776.556744355111,-14559.773136126752,4926.037814390055,417.07565666771376
21073,-76607.39788785385,-9256.85973186291,-14523.195796650154,1993.8128561127864,555.25432263408
21075,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21077,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21079,-58960.228121814456,25323.456852098112,-26130.0828227258,-10886.215853723927,-7536.634927884483
21081,-77791.05695228741,-8588.218819101856,-14476.225500826813,1981.4672799563473,550.0315722053621
21083,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21085,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21087,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21089,-77585.24513920344,-8266.547222150753,-14780.568859167188,2147.1890681203063,714.3143907153376
21091,123351.20052986516,305387.66758814553,572766.8350634528,-101957.23552435703,-72223.7035363354
21093,25283.218719208413,-66298.93779078904,-18700.491684194163,3925.657450569673,977.8762299674739
21095,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21097,-75430.84063231193,-9921.48879192591,-14569.884298361505,2006.0843715181904,560.4456975829901
21099,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21101,-77190.0104214059,-8477.789057512937,-14455.106775863285,3231.889907129046,1669.4652322806648
21103,-77727.09089139984,-8606.183795539357,-14481.44404457314,1998.935869717752,587.8214175563193
21105,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21107,39862.46041257536,33579.46010032387,-45739.86807472106,-28647.130846233515,-18852.127856986775
21109,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21111,5569.8078821275385,134927.89578459784,3375.0706099213517,-21160.197011324417,-27480.08038551042
21113,-35565.59274350872,-32441.091597714712,-16151.829184419472,2421.8797111671097,736.3448109949413
21115,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21117,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21119,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21121,-66879.0721430633,11062.732030735533,-21229.33847887035,-5475.026804397665,-4135.985330603032
21123,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21125,5037.271583083507,106915.01502565676,-57495.8327520788,-44747.132283333674,-28846.93263499024
21127,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21129,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21131,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21133,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21135,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21137,-33899.624195305114,70454.01699313571,-41639.35654362999,-28010.86064503512,-18298.58807376476
21139,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21141,-567.8889997146129,-51407.077914841066,-17561.39256851745,3275.0708460883616,902.7091648953726
21143,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21145,62252.72856541689,-87199.18823455767,-20065.265494835076,4839.777669555451,1103.868231233185
21147,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
21149,-77791.05709866062,-8588.218826366929,-14476.225472996872,1981.4672671737485,550.031611417873
