COUNTYGEOID,C01,C02,C03,C04
02013,0.7364290020838841,-0.009351894692729694,-0.00836885265092067,-0.00012910634240405978
02016,0.7384048640641776,-0.009555867308379321,-0.00840418245944653,-0.00024051907575707058
02020,-0.26171316784038245,-0.0022020381480653854,-0.001233863257028212,-0.0015846235523750971
02050,-0.26209904269116435,-0.0025470101172546337,-0.0017208185620258911,-0.002501542550742869
02060,0.7384049052991525,-0.009555648564031781,-0.008404300198618353,-0.00024054905236168183
02068,-0.26171316784038245,-0.002202038148070549,-0.001233863257031646,-0.0015846235523717112
02070,0.7384048640641592,-0.009555867308449395,-0.008404182459603974,-0.00024051907578085448
02090,-0.26171316784038245,-0.00220203814807085,-0.001233863257028406,-0.0015846235523708397
02100,0.7384048640641592,-0.009555867308449331,-0.008404182459604335,-0.00024051907578292672
02105,0.7375244710778648,0.02701398928400464,-0.00830806103856277,-0.00019703246576070583
02110,-0.26171316784038245,-0.002202038148070865,-0.0012338632570292004,-0.0015846235523718129
02122,-0.2617131677993718,-0.002202038115536755,-0.0012338632180555642,-0.0015846234867959122
02130,-0.26171316784038245,-0.0022020381480708185,-0.0012338632570292332,-0.0015846235523750908
02150,0.5536561300634225,0.4749389118184424,-0.009302660427903193,0.0003807930003573465
02158,0.7384048640641593,-0.009555867308449408,-0.008404182459604524,-0.00024051907578384352
02164,0.7384048640641593,-0.009555867308449408,-0.008404182459604516,-0.00024051907578223597
02170,0.7384048640641593,-0.009555867308449381,-0.008404182459604587,-0.0002405190757808796
02180,0.7384048640641593,-0.009555867308449383,-0.008404182459604588,-0.00024051907578140707
02185,0.7384048640641593,-0.009555867308449376,-0.008404182459604562,-0.00024051907578110567
02188,-0.2617131678403825,-0.002202038148070755,-0.0012338632570292267,-0.0015846235523724848
02195,0.7384048640641593,-0.009555867308449357,-0.008404182459604555,-0.00024051907578108526
02198,0.7384048640641593,-0.009555867308449355,-0.008404182459604562,-0.00024051907578104286
