COUNTYGEOID,C01,C02,C03,C04,C05,C06
13009,0.8505456649402332,0.028619763944569446,0.05030948723773821,-0.02343290578831723,-0.009660738328614435,-0.00886090253533893
13011,-0.1254271808597806,-0.1212611686098992,-0.08976155029994456,-0.041676338398165626,-0.04527841066631135,-0.0228686718560329
13013,-0.30533113491389713,0.8391289399134344,0.10835820367262465,0.004349575731009093,-0.05778106048191218,-0.01264510953846127
13015,-0.1559446812201019,-0.11021423215135896,-0.14252477830269827,-0.13726225416466897,-0.18389217854838985,-0.5363741283863578
13017,-0.1254271808597806,-0.12126116860989919,-0.08976155029994456,-0.041676338398165653,-0.045278410666311365,-0.02286867185603291
13019,0.8502943422366827,0.028123522715977647,0.05237776496484434,-0.023217519176581644,-0.009435684668239717,-0.00877891959645386
13021,-0.015756547827036095,0.7904493602686689,0.1267513459423054,0.006394059787656704,-0.040905230187101266,-0.00798806770827237
13023,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.045278410666311365,-0.022868671856032915
13025,-0.1254271808597806,-0.12126116860989922,-0.08976155029994452,-0.04167633839816563,-0.04527841066631134,-0.022868671856032915
13027,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.02286867185603292
13029,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.022868671856032915
13031,-0.15563334858782563,-0.08144217068307291,-0.14339385600684065,-0.08638189475741329,-0.26957422507563755,0.8238786359501736
13033,-0.3053558340723608,0.8393633503535025,0.10862184617959929,0.004212053083660988,-0.05770017724269754,-0.012664385713731106
13035,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.045278410666311344,-0.02286867185603292
13037,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.045278410666311344,-0.02286867185603291
13039,-0.1647041834795531,-0.05732096919190925,-0.17963287343427525,-0.3027320074277976,0.8855527264002747,0.09595392966559309
13043,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.04527841066631135,-0.02286867185603291
13045,-0.1514006821606186,-0.15908169368291264,-0.12349766426936991,-0.13633317917974952,-0.18030320839188865,-0.5353211996045151
13047,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311365,-0.02286867185603291
13049,-0.1254271808597806,-0.12126116860989922,-0.08976155029994452,-0.041676338398165626,-0.04527841066631134,-0.02286867185603291
13051,-0.1853089202471837,0.8432844499291753,0.10713036080100613,-0.031039770890132632,0.08871218530032768,0.006875749683705549
13053,-0.13577239369574784,-0.14415068695920993,-0.237050951670136,0.9102368325823623,0.17575649804312488,-0.004823111950091754
13055,-0.14334677071092364,-0.14732532432932105,-0.1571454355648417,-0.08963888676066478,-0.2692494749085645,0.825172548338701
13057,0.8505425437732105,0.0286135488956393,0.050335413347174084,-0.023430205783795243,-0.009657916654935953,-0.008859874620776285
13059,0.577737539983066,0.5456153027470246,0.13792578806192518,-0.0006385965307049208,-0.02293975237130439,-0.005553339886440506
13061,-0.1254271808597806,-0.12126116860989919,-0.08976155029994456,-0.041676338398165653,-0.04527841066631137,-0.022868671856032915
13063,-0.23966330755948723,-0.3487649920417917,0.85928474495754,0.05715958187764111,0.05801158954524404,0.014759118084917474
13065,-0.3053558340723608,0.8393633503535025,0.10862184617959923,0.004212053083660928,-0.05770017724269764,-0.012664385713731149
13067,0.8505422297654731,0.0286145005603339,0.05030550052786192,-0.02344100647664818,-0.009689482176033003,-0.008786203914312944
13069,-0.13534049019356306,-0.14341136304619076,-0.23715425066412174,0.9040092578071772,0.1732385592858063,-0.005392454928346737
13071,0.8505460292588025,0.028620489484103458,0.05030646060850872,-0.023433220988605893,-0.00966106773344434,-0.008861022535098238
13073,0.8505373954998643,0.02860330027821583,0.05037816426154794,-0.02342575361144316,-0.009653263883211869,-0.00885817965260929
13075,-0.23966330755948725,-0.34876499204179173,0.85928474495754,0.057159581877641086,0.058011589545244026,0.014759118084917495
13077,-0.16283866161738023,-0.10412325417729988,-0.1043887989898992,-0.1327779648989225,-0.18006137369063394,-0.5340797584995209
13079,-0.1254271808597806,-0.12126116860989919,-0.08976155029994456,-0.04167633839816565,-0.04527841066631137,-0.022868671856032915
13081,-0.23966330755948723,-0.3487649920417916,0.8592847449575403,0.05715958187764119,0.05801158954524413,0.014759118084917552
13083,-0.23966330755948723,-0.3487649920417916,0.8592847449575403,0.05715958187764119,0.05801158954524413,0.014759118084917554
13085,-0.1254271808597806,-0.12126116860989919,-0.08976155029994456,-0.041676338398165653,-0.045278410666311365,-0.022868671856032915
13087,-0.2396633075594874,-0.34876499204179173,0.85928474495754,0.05715958187764117,0.058011589545244074,0.014759118084917514
13089,0.688353127875838,-0.012116494705255517,-0.05174409344599878,0.32740966703776525,-0.0025328755890439555,0.2729929279632042
13091,-0.1254271808597806,-0.1212611686098992,-0.08976155029994455,-0.04167633839816563,-0.045278410666311365,-0.02286867185603291
13093,-0.3053558340723608,0.8393633503535026,0.10862184617959934,0.004212053083660916,-0.05770017724269767,-0.01266438571373117
13095,-0.1194560581196081,-0.11854514211883146,-0.09256616828257817,-0.01914190821216461,-0.047374170700196956,-0.025508487684210133
13097,-0.30535583407236067,0.8393633503535024,0.1086218461795993,0.004212053083660985,-0.057700177242697576,-0.012664385713731118
13099,-0.30535583407236067,0.8393633503535024,0.10862184617959933,0.00421205308366098,-0.057700177242697576,-0.012664385713731121
13101,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.02286867185603291
13103,-0.1576629815481204,-0.09468629523279604,-0.18783011552899334,-0.3047624690898311,0.886705278002305,0.09563086722934956
13105,-0.1748576273594642,0.020985939417020445,-0.11927585699837617,-0.08063836981586096,-0.26773525148582294,0.813908536198151
13107,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.02286867185603292
13109,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.04527841066631135,-0.022868671856032915
13111,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311365,-0.02286867185603292
13113,-0.3053558340723607,0.8393633503535023,0.10862184617959926,0.004212053083660992,-0.05770017724269756,-0.012664385713731123
13115,-0.3053653617015334,0.8393438697480281,0.1086525921493284,0.004416132214273291,-0.05764759676269253,-0.012658206284655985
13117,-0.1254271808597806,-0.12126116860989922,-0.08976155029994452,-0.04167633839816565,-0.045278410666311344,-0.02286867185603291
13119,-0.1254271808597806,-0.12126116860989922,-0.08976155029994452,-0.041676338398165626,-0.04527841066631134,-0.02286867185603291
13121,0.8386747599459731,0.024227737209811192,0.037175871011604016,0.09082393140841934,0.016311110503925703,-0.0047047272015350305
13123,-0.1254271808597806,-0.12126116860989922,-0.08976155029994452,-0.04167633839816563,-0.045278410666311344,-0.022868671856032915
13125,-0.1254271808597806,-0.12126116860989922,-0.08976155029994452,-0.04167633839816563,-0.045278410666311344,-0.022868671856032915
13127,-0.1754158633689174,0.0008177044951309673,-0.16759266674501894,-0.29888701066317513,0.8808383854625063,0.09605793465269821
13129,-0.09754012768739027,-0.14027780202506707,-0.15044143424641365,-0.08872407021794922,-0.2673253110293616,0.8248980492089242
13131,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.04527841066631135,-0.022868671856032915
13133,-0.14334677071092372,-0.14732532432932105,-0.15714543556484148,-0.08963888676066467,-0.2692494749085645,0.8251725483387012
13135,0.8503618652663905,0.028320106474194816,0.051537750705058165,-0.02328118563914675,-0.00955355026515152,-0.008828583250746086
13137,-0.12380911009957835,-0.12101962691351992,-0.09243800121987554,-0.04175196739275612,-0.04531498224675898,-0.02211085954421731
13139,-0.12920736374527428,-0.12762651892915217,-0.07507916447226698,-0.03225206197109138,-0.04645958666524984,-0.020887707536583436
13141,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.022868671856032915
13143,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.022868671856032915
13145,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.045278410666311365,-0.022868671856032915
13147,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.041676338398165626,-0.04527841066631135,-0.022868671856032915
13149,-0.1480693546260801,-0.15237559214233132,-0.15132130855375728,-0.13937290872186092,-0.1834840977685855,-0.5373183598182292
13151,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.04527841066631135,-0.022868671856032904
13153,-0.3055047527970939,0.8390656523389829,0.1098601309935018,0.004340989505261521,-0.05756537884166543,-0.012615292185598377
13155,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816565,-0.045278410666311344,-0.02286867185603291
13157,0.5452532974048961,0.577004551299917,0.1415407256989657,0.0005265179697481081,-0.02432943977043774,-0.005540761895416604
13159,-0.1254271808597806,-0.12126116860989918,-0.08976155029994452,-0.04167633839816565,-0.045278410666311344,-0.022868671856032904
13161,0.8505460292588025,0.02862048948410328,0.0503064606085087,-0.02343322098860576,-0.00966106773344417,-0.008861022535098125
13163,0.8256147495228473,0.1224958498259862,0.06837445952862709,-0.018804153534608577,-0.01150877631918728,-0.008166617218539939
13165,-0.1254271808597806,-0.12126116860989918,-0.08976155029994452,-0.04167633839816565,-0.04527841066631135,-0.022868671856032904
13167,-0.1254271808597806,-0.12126116860989918,-0.08976155029994452,-0.04167633839816565,-0.045278410666311344,-0.02286867185603291
13169,-0.1254271808597806,-0.12126116860989918,-0.08976155029994452,-0.04167633839816565,-0.045278410666311344,-0.02286867185603291
13171,-0.23966330755948745,-0.3487649920417917,0.8592847449575404,0.057159581877641225,0.05801158954524419,0.014759118084917542
13173,-0.1254271808597806,-0.12126116860989918,-0.08976155029994452,-0.041676338398165653,-0.04527841066631135,-0.022868671856032904
13175,0.850416080646056,0.028625570179877588,0.05017639223269463,-0.023409620714974176,-0.009752428986145796,-0.008903725196350451
13177,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.045278410666311365,-0.022868671856032904
13179,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.045278410666311365,-0.022868671856032904
13181,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.045278410666311365,-0.022868671856032904
13183,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.04527841066631135,-0.0228686718560329
13185,-0.30538108874383607,0.8393130228630541,0.10883168761433572,0.004233905849039737,-0.05767733819781215,-0.012656065977161169
13187,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.04527841066631134,-0.02286867185603291
13189,-0.30535583407236055,0.8393633503535021,0.10862184617959923,0.004212053083660995,-0.05770017724269758,-0.012664385713731116
13191,-0.1254271808597806,-0.12126116860989922,-0.08976155029994454,-0.04167633839816563,-0.04527841066631135,-0.02286867185603291
13193,-0.2937834017928637,0.6981438112114215,0.022932897538216823,-0.1468287875717209,0.45302401351354143,0.050362765325504016
13195,-0.1254271808597806,-0.12126116860989922,-0.08976155029994451,-0.04167633839816563,-0.04527841066631135,-0.02286867185603291
13197,-0.12542718085978058,-0.12126116860989919,-0.08976155029994452,-0.041676338398165653,-0.04527841066631135,-0.0228686718560329
13199,-0.12542718085978058,-0.12126116860989919,-0.08976155029994452,-0.041676338398165653,-0.04527841066631135,-0.0228686718560329
13201,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.045278410666311344,-0.02286867185603291
13205,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.04167633839816565,-0.045278410666311344,-0.02286867185603291
13207,-0.14806935462608006,-0.15237559214233137,-0.15132130855375733,-0.1393729087218609,-0.18348409776858549,-0.5373183598182293
13209,-0.12542718085978058,-0.1212611686098992,-0.08976155029994452,-0.041676338398165653,-0.045278410666311344,-0.022868671856032904
13211,0.8505272886516281,0.02858319124641386,0.0504620422340447,-0.023417018400188373,-0.009644135191376298,-0.008854854148016521
13213,-0.23966330755948753,-0.3487649920417917,0.8592847449575404,0.05715958187764126,0.05801158954524419,0.014759118084917573
13215,0.8503239705384884,0.029323249399784947,0.05055146557643571,-0.02316107515142666,-0.009708475751210331,-0.008887650966203845
13217,-0.14554976505024517,-0.13555457975805074,-0.15470994685082629,-0.08907310007584163,-0.26938484755583886,0.8252339186440799
13219,-0.12542718085978058,-0.12126116860989918,-0.08976155029994455,-0.04167633839816562,-0.045278410666311324,-0.02286867185603291
13221,-0.12542718085978058,-0.12126116860989918,-0.08976155029994455,-0.041676338398165626,-0.045278410666311324,-0.022868671856032915
13223,-0.12542718085978058,-0.12126116860989918,-0.08976155029994455,-0.041676338398165626,-0.045278410666311324,-0.02286867185603291
13225,-0.12421689147839117,-0.12078657578784756,-0.09209146369800561,-0.04347964344196048,-0.04765032664466483,-0.023151243953766297
13227,-0.12542718085978058,-0.12126116860989918,-0.08976155029994455,-0.04167633839816562,-0.04527841066631134,-0.022868671856032904
13229,-0.12542718085978058,-0.12126116860989918,-0.08976155029994455,-0.04167633839816562,-0.04527841066631134,-0.02286867185603291
13231,-0.12542718085978055,-0.12126116860989915,-0.0897615502999445,-0.04167633839816562,-0.045278410666311324,-0.02286867185603291
13233,0.8416171903997604,0.07102841606043082,0.05895721632627921,-0.021418303204293446,-0.01024630973783008,-0.00842273033976607
13235,-0.3053558340723605,0.8393633503535021,0.10862184617959926,0.004212053083661108,-0.05770017724269739,-0.012664385713731019
13237,-0.14806935462608006,-0.15237559214233143,-0.15132130855375722,-0.13937290872186092,-0.18348409776858546,-0.5373183598182293
13239,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311324,-0.02286867185603291
13241,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631134,-0.02286867185603291
13243,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311324,-0.022868671856032915
13245,-0.16975477798459784,0.004474677257628618,-0.1498188599246577,-0.2464613736806913,0.6911068533523356,0.07133956637096248
13247,-0.23966330755948753,-0.34876499204179173,0.8592847449575404,0.05715958187764131,0.058011589545244206,0.014759118084917556
13249,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.022868671856032915
13251,0.8505460292588027,0.02862048948410317,0.05030646060850862,-0.02343322098860572,-0.009661067733444106,-0.008861022535098049
13253,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631134,-0.02286867185603291
13255,-0.14334677071092364,-0.14732532432932116,-0.15714543556484126,-0.08963888676066455,-0.2692494749085645,0.8251725483387014
13257,-0.23966330755948764,-0.34876499204179157,0.8592847449575404,0.05715958187764127,0.05801158954524422,0.014759118084917602
13259,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631134,-0.02286867185603291
13261,-0.23966330755948761,-0.3487649920417916,0.8592847449575406,0.05715958187764127,0.05801158954524422,0.014759118084917588
13263,-0.12542718085978058,-0.12126116860989918,-0.08976155029994454,-0.04167633839816562,-0.045278410666311324,-0.02286867185603291
13265,-0.12542718085978058,-0.12126116860989918,-0.08976155029994454,-0.04167633839816562,-0.045278410666311324,-0.02286867185603291
13267,-0.12542718085978058,-0.12126116860989918,-0.08976155029994454,-0.041676338398165626,-0.045278410666311344,-0.02286867185603291
13269,-0.12542718085978058,-0.12126116860989918,-0.08976155029994454,-0.04167633839816562,-0.04527841066631134,-0.02286867185603291
13271,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.04167633839816563,-0.04527841066631134,-0.02286867185603291
13273,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.04167633839816563,-0.045278410666311344,-0.022868671856032915
13275,-0.23966330755948761,-0.34876499204179157,0.8592847449575404,0.05715958187764127,0.05801158954524422,0.014759118084917588
13277,0.8505460292588027,0.02862048948410316,0.0503064606085087,-0.0234332209886057,-0.009661067733444096,-0.008861022535098033
13279,-0.13096452279829388,-0.1265413780027901,-0.0995813122008684,-0.048650999913229145,-0.055979536814226814,-0.025339018910760527
13281,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.04167633839816563,-0.045278410666311344,-0.022868671856032915
13283,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311344,-0.02286867185603291
13285,0.663850482673256,0.35309658331100435,0.08588711119307371,-0.023267072551577103,-0.08568152431407228,0.24796608439186904
13287,-0.12542718085978055,-0.12126116860989915,-0.0897615502999445,-0.04167633839816563,-0.04527841066631134,-0.022868671856032915
13289,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.04167633839816563,-0.04527841066631134,-0.022868671856032915
13291,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.04167633839816562,-0.045278410666311324,-0.02286867185603292
13293,-0.3025583424893869,0.8056293226717252,0.06735047105264988,0.23192262989514628,-0.004147544800346706,-0.00862191513046474
13295,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311344,-0.022868671856032915
13297,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311344,-0.022868671856032915
13299,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.02286867185603291
13301,-0.30535583407236044,0.8393633503535017,0.10862184617959944,0.004212053083661185,-0.05770017724269732,-0.012664385713730998
13303,0.8505450759845261,0.028618591079323134,0.05031437989502415,-0.02343239625555076,-0.009660205834043374,-0.008860708551500028
13305,-0.19727828808972495,0.12052428455870154,-0.1407185051944289,-0.2877172151924712,0.8600732991210551,0.09489343310030497
13307,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.02286867185603291
13309,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.02286867185603291
13311,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.02286867185603291
13313,-0.07573617366603147,-0.1117495340922464,-0.08515701240223018,-0.04000490000318697,-0.03904907031394429,-0.021421275731299524
13315,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311324,-0.022868671856032904
13317,-0.3053558340723604,0.8393633503535015,0.10862184617959941,0.004212053083661251,-0.05770017724269723,-0.012664385713730941
13319,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311324,-0.022868671856032904
13321,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311324,-0.0228686718560329
66010,-0.2978464640502646,0.7722755945472118,0.04550322242485783,0.33032921459495973,0.01944609121552162,-0.007057166042539089
15001,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.022868671856032915
15003,-0.13472039630607371,-0.1295376358149109,-0.18610928900071294,0.5363641215679935,0.10314657130572653,-0.013495960845194404
15005,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.045278410666311324,-0.02286867185603291
15007,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.02286867185603291
15009,-0.12542718085978058,-0.12126116860989915,-0.0897615502999445,-0.041676338398165626,-0.04527841066631132,-0.02286867185603291
19001,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.041676338398165626,-0.045278410666311324,-0.0228686718560329
19003,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.022868671856032904
19005,-0.263996909203032,0.6298281347538464,0.058227632017160226,0.0038143854735210817,-0.057804753123109814,-0.01688346397011976
19007,-0.12542718085978052,-0.12126116860989913,-0.08976155029994447,-0.04167633839816562,-0.045278410666311324,-0.022868671856032915
19009,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.022868671856032894
19011,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.022868671856032894
19013,0.3867014154681951,0.6973970960993806,0.15164302773199118,0.0047784496979487116,-0.03097121039180791,-0.005942806945424756
19015,-0.12542718085978052,-0.1212611686098991,-0.08976155029994447,-0.04167633839816562,-0.045278410666311324,-0.022868671856032894
19017,-0.12542718085978052,-0.1212611686098991,-0.08976155029994447,-0.04167633839816562,-0.045278410666311324,-0.022868671856032894
19019,-0.12542718085978052,-0.1212611686098991,-0.08976155029994447,-0.04167633839816562,-0.045278410666311324,-0.0228686718560329
19021,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.022868671856032897
19023,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.04167633839816562,-0.04527841066631132,-0.0228686718560329
19025,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.041676338398165605,-0.04527841066631132,-0.022868671856032904
19027,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.041676338398165605,-0.04527841066631132,-0.022868671856032904
19029,0.8505460292588028,0.028620489484103357,0.05030646060850879,-0.023433220988605608,-0.009661067733443988,-0.008861022535097981
19031,-0.143705254070562,-0.14803929943305114,-0.1541661766112892,-0.08932841799901355,-0.2689241583358484,0.8252864791854153
19033,0.8505272883417366,0.028583190630053608,0.05046204480490374,-0.02341701813245286,-0.009644134911582414,-0.008854854046089393
19035,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.022868671856032904
19037,-0.12542718085978052,-0.12126116860989913,-0.08976155029994447,-0.04167633839816562,-0.04527841066631132,-0.022868671856032904
19039,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.04527841066631131,-0.0228686718560329
19041,-0.12542718085978052,-0.12126116860989906,-0.0897615502999445,-0.0416763383981656,-0.04527841066631131,-0.0228686718560329
19043,-0.12542718085978052,-0.12126116860989906,-0.0897615502999445,-0.0416763383981656,-0.04527841066631131,-0.0228686718560329
19045,-0.1576830924644062,-0.09472634798298549,-0.18766303319817323,-0.3047450648229212,0.8867234478956418,0.0956374898133831
19047,-0.12542718085978052,-0.12126116860989906,-0.08976155029994445,-0.0416763383981656,-0.04527841066631131,-0.022868671856032894
19049,-0.12542718085978052,-0.12126116860989913,-0.08976155029994447,-0.04167633839816562,-0.04527841066631132,-0.02286867185603291
19051,-0.12542718085978052,-0.12126116860989913,-0.08976155029994447,-0.04167633839816562,-0.04527841066631132,-0.0228686718560329
19053,-0.12542718085978052,-0.12126116860989913,-0.08976155029994447,-0.04167633839816562,-0.045278410666311324,-0.0228686718560329
19055,-0.23966330755948761,-0.34876499204179157,0.8592847449575403,0.05715958187764126,0.05801158954524424,0.014759118084917602
19057,-0.0027959171143597437,-0.10383623529251608,-0.07434745313788789,-0.03898590000331961,-0.04207488979808143,-0.02246931355072202
19059,-0.12542718085978052,-0.12126116860989913,-0.08976155029994447,-0.04167633839816562,-0.04527841066631132,-0.022868671856032904
19061,0.8503685815433913,0.02826923419726814,0.051770832558663646,-0.023280722192093057,-0.009501716226542752,-0.008802973178610226
19063,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.041676338398165626,-0.045278410666311324,-0.0228686718560329
19065,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.041676338398165626,-0.045278410666311324,-0.0228686718560329
19067,-0.15571660086653935,0.04895596084611011,-0.057712281996412526,-0.030898864436204158,-0.04684394081025243,-0.020266832774462982
19069,-0.12680269231165384,-0.11822722653543923,-0.09733139710754998,-0.04789138720953554,-0.03210814887605285,-0.02235454332147397
19071,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.0228686718560329
19073,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.045278410666311324,-0.0228686718560329
19075,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.04527841066631132,-0.0228686718560329
19077,-0.12542718085978052,-0.12126116860989913,-0.08976155029994448,-0.04167633839816562,-0.04527841066631132,-0.0228686718560329
19079,-0.12680269231165384,-0.11822722653543925,-0.09733139710755005,-0.04789138720953559,-0.03210814887605284,-0.022354543321473925
19081,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.041676338398165605,-0.04527841066631132,-0.0228686718560329
19083,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.041676338398165605,-0.04527841066631132,-0.0228686718560329
19085,-0.12542718085978052,-0.1212611686098991,-0.08976155029994448,-0.041676338398165605,-0.04527841066631132,-0.0228686718560329
19087,-0.1418243722712219,-0.14478493509481863,-0.1545478792682204,-0.08154606421849195,-0.24745960401555128,0.7365734674276568
19089,-0.23966330755948767,-0.34876499204179157,0.8592847449575404,0.057159581877641356,0.0580115895452443,0.014759118084917614
19091,-0.23966330755948767,-0.34876499204179157,0.8592847449575404,0.057159581877641356,0.0580115895452443,0.014759118084917614
19093,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.0416763383981656,-0.04527841066631129,-0.022868671856032897
19095,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.0416763383981656,-0.04527841066631129,-0.022868671856032897
19097,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.0416763383981656,-0.04527841066631129,-0.022868671856032897
19099,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.04167633839816559,-0.04527841066631131,-0.0228686718560329
19101,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.04167633839816559,-0.04527841066631132,-0.022868671856032894
19103,-0.23966330755948764,-0.3487649920417915,0.8592847449575403,0.05715958187764133,0.05801158954524427,0.01475911808491763
19105,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.041676338398165605,-0.04527841066631132,-0.0228686718560329
19107,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.0416763383981656,-0.04527841066631131,-0.022868671856032897
19109,-0.12542718085978052,-0.12126116860989906,-0.08976155029994447,-0.0416763383981656,-0.04527841066631131,-0.022868671856032897
19111,0.09921083353441008,0.8193199845002535,0.14809484777851492,0.007684960856629523,-0.042443331895853184,-0.007918827732166407
19113,-0.1369644174298963,-0.11334722326098236,-0.12985870007570127,-0.1214015595796197,0.2570191556683279,0.016855600993904925
19115,-0.12542718085978055,-0.12126116860989912,-0.08976155029994447,-0.0416763383981656,-0.04527841066631131,-0.022868671856032894
19117,-0.12542718085978055,-0.12126116860989912,-0.08976155029994447,-0.0416763383981656,-0.04527841066631131,-0.022868671856032894
19119,-0.12542718085978055,-0.12126116860989912,-0.08976155029994447,-0.0416763383981656,-0.04527841066631131,-0.022868671856032894
19121,-0.12542718085978055,-0.12126116860989912,-0.08976155029994447,-0.0416763383981656,-0.04527841066631131,-0.022868671856032894
19123,-0.12542718085978055,-0.12126116860989912,-0.08976155029994447,-0.04167633839816559,-0.04527841066631131,-0.022868671856032894
19125,-0.13663399363197817,-0.14586651758095895,-0.2298863478848638,0.9109554406340209,0.1765295142867992,-0.004539729562722034
19127,-0.12542718085978055,-0.12126116860989912,-0.08976155029994447,-0.041676338398165605,-0.04527841066631131,-0.022868671856032894
