COUNTYGEOID,C01,C02,C03,C04
02013,0.6038001521549714,-0.010545592031685695,-0.003594695891704062,-0.005081115621189287
02016,0.603800152154838,-0.010545592031773814,-0.0035946958917661043,-0.005081115621305636
02020,-0.3963380241091213,-0.009187485117324442,-0.007902229584025795,-0.0052128840615679175
02050,-0.3964012096995919,-0.009245420686778218,-0.007984285746173696,-0.005285715484774418
02060,0.603800750025992,-0.010542387113612259,-0.0035905919664339816,-0.005079961798942014
02068,0.6031919935394302,-0.010154007914846304,-0.0030970305242942675,-0.004942209491145129
02070,0.6038001521549748,-0.010545592031687404,-0.0035946958917070777,-0.005081115621186543
02090,-0.3963380241091213,-0.009187485117332441,-0.007902229584025498,-0.005212884061568438
02100,0.6038001521549748,-0.010545592031687414,-0.003594695891705247,-0.005081115621191394
02105,0.6038001521549748,-0.010545592031687418,-0.003594695891705272,-0.005081115621191481
02110,-0.3963380241091213,-0.00918748511733244,-0.007902229584025783,-0.005212884061567095
02122,-0.3963380241091213,-0.009187485117332446,-0.007902229584025781,-0.005212884061567062
02130,-0.3963380241091213,-0.00918748511733266,-0.007902229584026104,-0.005212884061567391
02150,0.603800152154975,-0.01054559203168743,-0.003594695891705261,-0.0050811156211913455
02158,0.603800152154975,-0.010545592031687392,-0.003594695891705247,-0.005081115621191327
02164,0.603800152154975,-0.010545592031687387,-0.0035946958917052537,-0.005081115621191323
02170,0.603800152154975,-0.01054559203168739,-0.003594695891705247,-0.005081115621191318
02180,0.6038001521549751,-0.010545592031687385,-0.003594695891705247,-0.005081115621191316
02185,0.6038001521549751,-0.010545592031687335,-0.003594695891705245,-0.0050811156211912735
02188,-0.3963380241091212,-0.00918748511733247,-0.007902229584025795,-0.00521288406156706
02195,0.6038001521549751,-0.010545592031687343,-0.0035946958917052467,-0.005081115621191268
02198,0.6038001521549747,-0.010545592031687331,-0.003594695891705242,-0.005081115621191268
02220,0.6038001521549747,-0.010545592031687354,-0.0035946958917052432,-0.005081115621191284
02230,0.6038001521549747,-0.010545592031687354,-0.003594695891705242,-0.005081115621191287
02240,0.6038001521549747,-0.01054559203168735,-0.003594695891705254,-0.0050811156211913065
02261,-0.39633802410912117,-0.009187485117332486,-0.007902229584025783,-0.005212884061567059
02275,0.6038001521549748,-0.01054559203168735,-0.0035946958917052853,-0.0050811156211912996
02282,0.6038001521549748,-0.010545592031687348,-0.0035946958917052836,-0.005081115621191291
02290,0.6038001521549748,-0.010545592031687348,-0.003594695891705279,-0.005081115621191278
01001,-0.39633802410912117,-0.009187485117332474,-0.007902229584025786,-0.00521288406156707
01003,-0.39633802410912117,-0.0091874851173325,-0.007902229584025802,-0.005212884061567081
01005,-0.39633802410912117,-0.009187485117332497,-0.007902229584025791,-0.005212884061567068
01007,-0.39633802410912117,-0.009187485117332497,-0.00790222958402579,-0.005212884061567061
01009,0.6038001521549747,-0.01054559203168735,-0.0035946958917052537,-0.005081115621191282
01011,0.6038001521549747,-0.010545592031687362,-0.0035946958917052432,-0.005081115621191298
01013,0.5496636029108117,-0.007334554817066272,-0.006171170145507792,-0.010749135156128263
01015,-0.3963380241091212,-0.009187485117332484,-0.007902229584025804,-0.0052128840615670545
01017,-0.39633802410912117,-0.009187485117332483,-0.007902229584025785,-0.005212884061567063
01019,-0.397990912832747,-0.010933686675431133,-0.010992053220415549,-0.00820476387398187
01021,0.5815265294305793,-0.007630169287921608,0.03382072273032703,-0.002246876590843925
01023,-0.39633802410912117,-0.009187485117332476,-0.007902229584025795,-0.005212884061567071
01025,-0.39633802410912117,-0.009187485117332476,-0.007902229584025805,-0.00521288406156708
01027,-0.39633802410912117,-0.009187485117332483,-0.007902229584025805,-0.005212884061567084
01029,0.6038001521549747,-0.01054559203168734,-0.003594695891705222,-0.0050811156211913325
01031,-0.39719156859702226,-0.010069096990940761,-0.009247998946482134,-0.0009439021364204533
01033,-0.39633802410912117,-0.009187485117332483,-0.007902229584025809,-0.005212884061567076
01035,0.6038001521549747,-0.010545592031687331,-0.0035946958917052255,-0.005081115621191334
01037,-0.3963380241091212,-0.009187485117332595,-0.007902229584025916,-0.0052128840615672
01039,-0.3970477023761474,-0.009872463939273839,-0.008907806674211103,-0.006135200021640677
01041,0.6038001521549747,-0.010545592031687338,-0.0035946958917052263,-0.005081115621191325
01043,-0.39633802410912106,-0.009187485117332486,-0.0079022295840258,-0.005212884061567078
01045,-0.39633802410912106,-0.009187485117332491,-0.007902229584025797,-0.005212884061567082
01047,-0.39633802410912106,-0.00918748511733249,-0.00790222958402581,-0.005212884061567098
01049,-0.38121671040293204,-0.012004440107043945,0.7194880199556658,-0.02569558787869238
01051,0.5677397353068241,-0.00754516915716524,0.09347527650105353,0.008420592360745313
01053,-0.39633802410912117,-0.009187485117332467,-0.007902229584025833,-0.0052128840615670935
01055,-0.39633802410912117,-0.009187485117332467,-0.007902229584025835,-0.005212884061567086
01057,-0.3971343152145494,-0.009960950785392183,-0.009042923003462768,-0.006263171352031562
01059,-0.39633802410912106,-0.009187485117332469,-0.007902229584025838,-0.005212884061567091
01061,-0.3973648512186878,-0.010208372470285224,-0.009432351106131862,-0.006651671112551517
01063,-0.39633802410912106,-0.009187485117332476,-0.007902229584025831,-0.00521288406156708
01065,-0.3972650642511928,-0.010100070561080598,-0.009264779097541758,-0.006489994177887384
01067,0.6038001521549747,-0.010545592031687402,-0.0035946958917052606,-0.005081115621191321
01069,-0.39633802410912106,-0.00918748511733249,-0.00790222958402584,-0.005212884061567099
01071,-0.39633802410912106,-0.00918748511733249,-0.007902229584025842,-0.005212884061567096
01073,-0.39633802410912117,-0.009187485117332483,-0.007902229584025842,-0.005212884061567087
01075,-0.39633802410912117,-0.009187485117332486,-0.007902229584025859,-0.00521288406156711
01077,-0.39633802410912117,-0.009187485117332486,-0.00790222958402586,-0.005212884061567104
01079,-0.39633802410912117,-0.009187485117332486,-0.00790222958402586,-0.00521288406156711
01081,-0.39633802410912106,-0.00918748511733249,-0.007902229584025856,-0.00521288406156711
01083,-0.39633802410912106,-0.00918748511733249,-0.007902229584025847,-0.005212884061567123
01085,-0.39633802410912106,-0.009187485117332486,-0.007902229584025837,-0.005212884061567117
01087,0.6038001521549747,-0.0105455920316874,-0.003594695891705331,-0.005081115621191327
01089,-0.39633802410912106,-0.009187485117332486,-0.007902229584025852,-0.005212884061567117
01091,-0.39633802410912106,-0.009187485117332495,-0.007902229584025844,-0.005212884061567126
